id,t0,L,A,Y
160,4,4.585660973,1,0
160,5,0,0,0
160,6,0,0,0
160,7,0,0,0
160,8,0,0,0
160,9,0,0,0
161,0,0,1,0
161,1,2.40944869,1,0
161,2,5.423720501,1,0
161,3,0,1,0
161,4,4.485189105,1,0
161,5,0,0,0
161,6,0,0,0
161,7,0,0,0
161,8,1.134517389,0,0
161,9,0,0,0
162,0,0,1,0
162,1,3.390335497,1,0
162,2,7.130657006,1,0
162,3,0,0,0
162,4,0,0,1
163,0,0,1,0
163,1,3.601937865,1,0
163,2,0,1,0
163,3,0,0,0
163,4,0.833387304,0,0
163,5,0,0,0
163,6,0,0,0
163,7,0,0,1
164,0,0,1,0
164,1,2.907068958,1,0
164,2,0,0,0
164,3,0,1,1
165,0,0,1,0
165,1,3.152648816,1,0
165,2,0,1,0
165,3,4.48560903,1,0
165,4,0,0,0
165,5,0.542905146,0,0
165,6,0,0,0
165,7,0,0,0
165,8,0,0,0
165,9,0,0,0
166,0,0.812243026,1,0
166,1,4.267582004,1,0
166,2,0,0,0
166,3,0,0,0
166,4,0,0,0
166,5,1.153839242,0,0
166,6,0,0,0
166,7,0,0,0
166,8,0,0,1
167,0,0,1,0
167,1,3.496502914,1,0
167,2,7.297763527,1,0
167,3,0,0,0
167,4,1.251908329,0,0
167,5,0,0,0
167,6,0,0,0
167,7,2.338816803,0,0
167,8,0,0,0
167,9,0,0,0
168,0,0,1,0
168,1,0,1,0
168,2,3.512381703,1,0
168,3,0,0,0
168,4,1.953354864,0,0
168,5,0,0,0
168,6,0,0,0
168,7,0,0,0
168,8,0,0,0
168,9,1.247313893,0,0
169,0,0,1,0
169,1,3.244999196,1,0
169,2,0,1,0
169,3,3.314357722,1,0
169,4,0,0,0
169,5,0,0,0
169,6,0.972757614,0,0
169,7,0,0,0
169,8,0,0,1
170,0,0,1,1
171,0,0,1,0
171,1,2.899796377,1,0
171,2,6.789600427,1,0
171,3,0,0,0
171,4,0,0,0
171,5,0,0,0
171,6,0,0,0
171,7,0,0,0
171,8,0,0,0
171,9,0,0,0
172,0,0.213904247,1,0
172,1,3.792743629,1,0
172,2,0,0,1
173,0,0,1,0
173,1,2.206876943,1,0
173,2,5.897090101,1,0
173,3,0,1,0
173,4,3.734461521,1,0
173,5,0,0,0
173,6,1.560990843,0,0
173,7,0,0,0
173,8,1.788874104,0,0
173,9,0,0,0
174,0,0.39647822,1,0
174,1,3.667778812,1,0
174,2,0,0,0
174,3,0,0,0
174,4,0,0,0
174,5,0,0,0
174,6,1.193076263,0,0
174,7,0,0,0
174,8,0,0,0
174,9,0,0,0
175,0,0.451919606,1,0
175,1,3.758975804,1,0
175,2,0,0,0
175,3,0,0,0
175,4,0,1,0
175,5,4.092724545,1,0
175,6,7.711770964,1,0
175,7,0,0,0
175,8,0,0,1
176,0,0.489519327,1,0
176,1,4.659830494,1,0
176,2,0,0,1
177,0,0.170334287,1,0
177,1,2.310298736,1,0
177,2,5.948823811,1,0
177,3,0,0,1
178,0,0.535823382,1,0
178,1,2.973560376,1,0
178,2,0,0,1
179,0,0.352814234,1,0
179,1,4.427314837,1,0
179,2,0,1,0
179,3,4.027938439,1,0
179,4,0,0,1
180,0,0,1,1
181,0,0.011187983,1,0
181,1,3.468009133,1,0
181,2,0,1,0
181,3,2.717288828,1,0
181,4,0,0,0
181,5,0,0,0
181,6,1.513409125,0,0
181,7,0,0,0
181,8,0,0,0
181,9,0,0,0
182,0,0,1,0
182,1,2.924134944,1,0
182,2,0,1,1
183,0,0,1,0
183,1,2.265960225,1,0
183,2,5.830648246,1,0
183,3,0,1,0
183,4,3.180371242,1,0
183,5,0,0,0
183,6,0,0,0
183,7,0,0,0
183,8,0,0,0
183,9,0,0,0
184,0,0.265455058,1,1
185,0,0.345455306,1,0
185,1,3.10610911,1,0
185,2,0,0,0
185,3,0,0,0
185,4,0.920918644,0,0
185,5,0,0,0
185,6,0,0,0
185,7,0,0,0
185,8,0,0,0
185,9,0,0,1
186,0,0,1,0
186,1,3.862772566,1,0
186,2,0,0,1
187,0,0.812532613,1,0
187,1,4.036145437,1,0
187,2,0,0,0
187,3,0.990327228,0,0
187,4,0,0,0
187,5,0,0,0
187,6,0,0,0
187,7,0,0,1
188,0,0,1,0
188,1,3.505270919,1,0
188,2,7.478195791,1,0
188,3,0,0,0
188,4,0,0,0
188,5,0,0,0
188,6,0,0,0
188,7,0,0,0
188,8,0,0,0
188,9,0,0,0
189,0,0,1,0
189,1,3.010456584,1,0
189,2,0,0,0
189,3,0.469859013,0,0
189,4,0,0,0
189,5,0,0,0
189,6,1.614073722,0,0
189,7,0,0,0
189,8,0,0,0
189,9,0,0,0
190,0,0,1,0
190,1,2.795573621,1,0
190,2,0,0,0
190,3,0.581664418,0,0
190,4,0,0,0
190,5,1.46506428,0,1
191,0,0,1,0
191,1,3.476362335,1,0
191,2,0,1,0
191,3,3.87923436,1,0
191,4,0,1,0
191,5,2.869290115,1,0
191,6,0,0,1
192,0,0.404076691,1,0
192,1,3.440874678,1,0
192,2,0,0,0
192,3,0,0,0
192,4,0,0,0
192,5,0,0,0
192,6,0,0,0
192,7,0,0,0
192,8,1.578826263,0,0
192,9,0,0,0
193,0,0,1,0
193,1,0,1,0
193,2,0,0,1
194,0,0,1,0
194,1,3.788997178,1,0
194,2,0,0,0
194,3,0,0,0
194,4,0,0,0
194,5,0.720581273,0,1
195,0,0,1,1
196,0,0,1,0
196,1,3.79034796,1,0
196,2,7.386282733,1,0
196,3,0,0,0
196,4,0.661597626,0,0
196,5,0,0,0
196,6,0,0,0
196,7,0,0,0
196,8,0,0,0
196,9,2.384251491,0,0
197,0,0,1,1
198,0,0,1,0
198,1,3.704353633,1,0
198,2,0,1,0
198,3,2.90887143,1,0
198,4,0,0,0
198,5,0,0,0
198,6,0,0,0
198,7,1.094136621,0,0
198,8,0,0,0
198,9,0,0,1
199,0,0,1,0
199,1,3.579175021,1,0
199,2,7.00801329,1,0
199,3,0,0,0
199,4,1.021492496,0,0
199,5,0,0,0
199,6,0,0,0
199,7,0,0,0
199,8,0,0,0
199,9,0,0,0
200,0,0,1,0
200,1,3.386191808,1,0
200,2,8.22116966,1,0
200,3,0,0,0
200,4,1.026054606,0,0
200,5,0,0,0
200,6,0,0,0
200,7,0,0,1
201,0,0,1,0
201,1,3.530686126,1,0
201,2,7.774502429,1,0
201,3,0,0,0
201,4,0,0,0
201,5,0,0,1
202,0,0,1,0
202,1,3.710404834,1,0
202,2,6.992011956,1,0
202,3,9.772317675,1,0
202,4,0,0,0
202,5,0.557439536,0,0
202,6,0,0,0
202,7,0,0,0
202,8,0,0,0
202,9,0,0,0
203,0,0,1,0
203,1,3.644792881,1,0
203,2,7.687308215,1,0
203,3,0,0,0
203,4,0,0,0
203,5,0,0,0
203,6,0,0,0
203,7,0,0,0
203,8,0,0,0
203,9,0,0,0
204,0,0.085501487,1,0
204,1,3.081179218,1,1
205,0,0,1,0
205,1,2.932841246,1,0
205,2,0,1,1
206,0,0,1,0
206,1,2.895609348,1,0
206,2,0,1,0
206,3,3.691149291,1,0
206,4,0,0,1
207,0,0.669973518,1,0
207,1,3.32399203,1,0
207,2,6.50142048,1,0
207,3,0,0,0
207,4,0,0,0
207,5,1.667060443,0,0
207,6,0,0,0
207,7,0,0,0
207,8,0,0,0
207,9,0,0,0
208,0,0.207598471,1,0
208,1,3.243589856,1,0
208,2,0,0,1
209,0,0.177730078,1,1
210,0,0,1,0
210,1,3.457222725,1,0
210,2,0,0,0
210,3,0,0,0
210,4,0,0,0
210,5,0,0,0
210,6,0,0,1
211,0,0,1,0
211,1,3.961471875,1,0
211,2,0,1,0
211,3,3.247310789,1,0
211,4,0,0,1
212,0,0,1,0
212,1,3.490094309,1,0
212,2,6.581327637,1,0
212,3,0,0,0
212,4,0,1,0
212,5,3.86260613,1,0
212,6,0,0,0
212,7,0,0,1
213,0,0,1,0
213,1,2.831690169,1,0
213,2,0,0,0
213,3,0.558662385,0,0
213,4,0.510427834,0,0
213,5,0,0,0
213,6,1.012462261,0,1
214,0,0,1,0
214,1,3.730744616,1,0
214,2,0,1,0
214,3,3.189345491,1,0
214,4,0,0,0
214,5,1.391610656,0,0
214,6,0,0,0
214,7,0,0,1
215,0,0,1,1
216,0,0,1,0
216,1,0,1,0
216,2,3.855632257,1,0
216,3,0,0,0
216,4,0,0,0
216,5,0,0,0
216,6,1.380787366,0,0
216,7,0,0,0
216,8,0,0,0
216,9,0,0,0
217,0,0,1,0
217,1,3.015268281,1,0
217,2,0,0,0
217,3,0,0,0
217,4,0,0,0
217,5,0,0,0
217,6,0,0,0
217,7,0,0,0
217,8,1.61772303,0,0
217,9,0,0,1
218,0,0,1,0
218,1,3.088613102,1,0
218,2,6.152322995,1,0
218,3,0,0,0
218,4,0,0,0
218,5,1.879464726,0,0
218,6,0,0,1
219,0,0,1,0
219,1,2.949541654,1,0
219,2,0,0,0
219,3,0,0,0
219,4,0.986757051,0,0
219,5,0,0,0
219,6,0,0,0
219,7,0,0,0
219,8,0,0,0
219,9,0,0,0
220,0,0,1,0
220,1,3.36791246,1,0
220,2,0,0,0
220,3,0,0,0
220,4,0,0,0
220,5,0,0,0
220,6,0,0,0
220,7,0,0,0
220,8,0,0,1
221,0,0,1,0
221,1,3.281188848,1,0
221,2,6.517913145,1,0
221,3,0,1,0
221,4,3.940180289,1,0
221,5,0,0,0
221,6,0,0,0
221,7,0,0,0
221,8,0,0,0
221,9,0,0,0
222,0,0,1,0
222,1,3.354157007,1,0
222,2,0,0,0
222,3,0.624703484,0,0
222,4,0,0,1
223,0,0,1,0
223,1,3.232454056,1,0
223,2,0,0,0
223,3,0,0,0
223,4,0.654128673,0,0
223,5,0,0,0
223,6,1.552062633,0,0
223,7,0,0,0
223,8,0,0,0
223,9,0,0,0
224,0,0,1,0
224,1,2.454140283,1,0
224,2,5.914531076,1,0
224,3,0,1,0
224,4,2.508386508,1,0
224,5,6.645510497,1,0
224,6,0,0,0
224,7,0,0,0
224,8,0,0,0
224,9,0,0,0
225,0,0,1,0
225,1,0,1,0
225,2,0,0,1
226,0,0.157371081,1,0
226,1,3.068337748,1,0
226,2,6.32863233,1,0
226,3,0,0,0
226,4,0,0,0
226,5,0,0,0
226,6,0,0,1
227,0,0,1,0
227,1,3.403954993,1,0
227,2,0,0,0
227,3,0,0,0
227,4,0,0,0
227,5,0.886580227,0,0
227,6,2.968685144,1,0
227,7,0,0,1
228,0,0,1,0
228,1,3.54223086,1,0
228,2,0,1,1
229,0,0,1,0
229,1,3.31425593,1,0
229,2,0,1,0
229,3,3.869213551,1,0
229,4,0,0,0
229,5,0,0,0
229,6,0,0,0
229,7,0,0,1
230,0,0.487248444,1,0
230,1,3.978719791,1,0
230,2,0,0,0
230,3,0,0,0
230,4,0,0,0
230,5,0,0,0
230,6,0,0,0
230,7,0,0,0
230,8,0,0,0
230,9,1.762628653,0,0
231,0,0,1,0
231,1,3.143585105,1,0
231,2,6.498434184,1,0
231,3,0,0,0
231,4,0.499395987,0,0
231,5,0.839660091,0,0
231,6,0,0,0
231,7,0,0,0
231,8,0,0,0
231,9,0,0,0
232,0,0,1,0
232,1,0,1,0
232,2,3.084042275,1,0
232,3,7.26766827,1,0
232,4,0,0,0
232,5,0,0,0
232,6,0,0,0
232,7,0,0,0
232,8,0,0,0
232,9,0,0,0
233,0,0,1,0
233,1,3.511876917,1,0
233,2,0,1,0
233,3,4.00422618,1,0
233,4,0,1,0
233,5,3.109765067,1,0
233,6,0,0,0
233,7,0,0,0
233,8,0,0,1
234,0,0.170717141,1,0
234,1,3.262572236,1,0
234,2,0,1,0
234,3,3.204273026,1,0
234,4,0,0,1
235,0,0.64604638,1,0
235,1,4.131812135,1,0
235,2,0,0,0
235,3,0,0,0
235,4,0,0,0
235,5,0,0,0
235,6,0,0,0
235,7,2.490707719,0,0
235,8,0,0,0
235,9,0,0,0
236,0,0.927591976,1,0
236,1,3.971435907,1,0
236,2,0,0,1
237,0,0,1,0
237,1,2.663748705,1,0
237,2,6.993347573,1,0
237,3,0,0,0
237,4,0,0,0
237,5,1.473286864,0,0
237,6,0,0,0
237,7,1.017059978,0,0
237,8,0,0,0
237,9,1.873070633,0,0
238,0,0,1,0
238,1,3.706563734,1,0
238,2,0,1,0
238,3,2.606153108,1,0
238,4,0,0,0
238,5,1.196351505,0,0
238,6,3.070894744,1,0
238,7,0,0,0
238,8,0,0,0
238,9,2.515357802,0,0
239,0,0,1,1
240,0,0,1,0
240,1,3.582195844,1,0
240,2,7.376171122,1,0
240,3,0,0,0
240,4,0.734767863,0,0
240,5,0,0,0
240,6,0,0,0
240,7,0,0,0
240,8,0,0,0
240,9,0,0,0
241,0,0,1,0
241,1,2.52472046,1,0
241,2,0,0,0
241,3,0,0,0
241,4,0,0,0
241,5,0,0,0
241,6,0,0,0
241,7,0,0,0
241,8,0,0,0
241,9,0,0,0
242,0,0,1,0
242,1,2.902554858,1,0
242,2,6.648722112,1,0
242,3,0,0,0
242,4,0,0,0
242,5,0,0,0
242,6,0,0,0
242,7,0,0,0
242,8,0,0,0
242,9,0,0,0
243,0,0,1,0
243,1,3.449217396,1,0
243,2,0,0,0
243,3,0,0,0
243,4,1.344796929,0,0
243,5,0,0,0
243,6,0,0,0
243,7,1.786683857,0,0
243,8,0,0,0
243,9,0,0,0
244,0,0,1,0
244,1,3.101005623,1,0
244,2,0,0,0
244,3,0,0,0
244,4,0,0,1
245,0,0,1,0
245,1,3.962138609,1,0
245,2,0,1,0
245,3,3.711856469,1,0
245,4,0,0,0
245,5,0,0,0
245,6,0,0,0
245,7,0,0,1
246,0,0,1,0
246,1,3.790335907,1,0
246,2,0,1,0
246,3,2.924239672,1,0
246,4,0,0,0
246,5,0,0,0
246,6,1.147500513,0,0
246,7,0,0,0
246,8,0,0,0
246,9,0,0,0
247,0,0,1,0
247,1,0,1,0
247,2,3.259467798,1,0
247,3,6.804863326,1,0
247,4,0,0,0
247,5,0,0,0
247,6,0,0,1
248,0,0.271284045,1,0
248,1,3.586310413,1,0
248,2,6.633085996,1,0
248,3,0,0,0
248,4,0,0,0
248,5,0,0,0
248,6,0,0,0
248,7,0,0,0
248,8,0,0,0
248,9,0,0,0
249,0,0,1,0
249,1,2.393688403,1,0
249,2,0,0,0
249,3,0,0,1
250,0,0,1,0
250,1,2.769333058,1,0
250,2,0,0,0
250,3,1.420513354,1,0
250,4,5.106034177,1,0
250,5,0,0,1
251,0,0.861743695,1,0
251,1,3.552901083,1,0
251,2,6.973786567,1,0
251,3,0,0,0
251,4,0,0,0
251,5,0,0,0
251,6,0,0,0
251,7,0,0,0
251,8,0,0,0
251,9,1.908377267,0,0
252,0,0,1,0
252,1,3.597154729,1,0
252,2,0,0,0
252,3,0,0,0
252,4,0.625331779,0,0
252,5,0,0,0
252,6,0,0,0
252,7,1.759707123,0,0
252,8,0,0,0
252,9,2.54229672,0,0
253,0,0.824478989,1,0
253,1,3.457939734,1,0
253,2,0,0,1
254,0,0,1,0
254,1,2.981916943,1,0
254,2,0,1,0
254,3,0,0,1
255,0,0,1,0
255,1,3.307445313,1,0
255,2,0,0,0
255,3,0,0,0
255,4,0,0,0
255,5,0.615747358,0,0
255,6,0,0,0
255,7,0,0,0
255,8,0,0,0
255,9,0,0,0
256,0,0,1,0
256,1,2.777569569,1,0
256,2,0,0,0
256,3,0,0,0
256,4,0,0,1
257,0,0,1,0
257,1,3.838079679,1,0
257,2,0,0,0
257,3,0.715513265,1,0
257,4,4.634158465,1,0
257,5,0,0,1
258,0,0,1,0
258,1,2.263422165,1,0
258,2,6.568426778,1,0
258,3,0,0,0
258,4,0,0,0
258,5,0.945853566,0,0
258,6,0,0,1
259,0,0,1,0
259,1,3.346281716,1,0
259,2,0,0,0
259,3,0,1,0
259,4,3.081634283,1,0
259,5,0,0,0
259,6,1.64497948,1,0
259,7,0,0,0
259,8,0,0,0
259,9,0,0,0
260,0,0,1,0
260,1,3.352957571,1,0
260,2,0,0,0
260,3,0.594664805,1,0
260,4,4.653824321,1,0
260,5,0,0,0
260,6,1.575884947,0,0
260,7,0,0,0
260,8,0,0,0
260,9,0,0,0
261,0,0.025753612,1,0
261,1,3.35853307,1,0
261,2,0,0,0
261,3,0.253558492,0,1
262,0,0,1,0
262,1,2.381428983,1,0
262,2,6.034265255,1,0
262,3,0,0,0
262,4,0,0,0
262,5,0,0,0
262,6,0,0,0
262,7,0,0,0
262,8,0,0,0
262,9,0,0,0
263,0,0,1,0
263,1,3.500785216,1,0
263,2,7.052128826,1,0
263,3,0,0,0
263,4,0,0,0
263,5,1.507989528,0,0
263,6,0,0,0
263,7,0,0,0
263,8,2.11608512,0,0
263,9,0,0,0
264,0,0,1,0
264,1,2.990605187,1,0
264,2,0,1,0
264,3,3.610280974,1,0
264,4,0,0,0
264,5,1.258900922,0,0
264,6,0,0,1
265,0,0.638628147,1,0
265,1,3.362303012,1,0
265,2,6.495990799,1,0
265,3,0,0,0
265,4,0,0,0
265,5,0,0,0
265,6,0,0,0
265,7,0,0,0
265,8,0,0,0
265,9,0,0,0
266,0,0,1,1
267,0,0,1,0
267,1,3.156138128,1,0
267,2,6.871426585,1,0
267,3,0,0,0
267,4,0,0,1
268,0,0,1,0
268,1,3.932515491,1,0
268,2,0,1,0
268,3,4.909037725,1,0
268,4,0,0,0
268,5,0,0,0
268,6,1.989413314,0,0
268,7,0,0,0
268,8,0,0,1
269,0,0,1,0
269,1,3.717213554,1,0
269,2,0,0,1
270,0,0.305116928,1,0
270,1,0,1,0
270,2,3.046249897,1,0
270,3,7.144175864,1,0
270,4,0,0,0
270,5,0,0,0
270,6,0,0,1
271,0,0,1,0
271,1,2.872000584,1,0
271,2,6.420269993,1,0
271,3,0,1,0
271,4,3.800442646,1,0
271,5,0,0,1
272,0,0,1,0
272,1,2.971693506,1,0
272,2,0,0,1
273,0,0,1,0
273,1,2.694395268,1,0
273,2,6.21600588,1,0
273,3,0,0,0
273,4,0,0,0
273,5,0.948086292,0,0
273,6,0,0,0
273,7,0,0,1
274,0,0.474774323,1,0
274,1,0,1,0
274,2,3.617174087,1,0
274,3,0,1,0
274,4,4.162776688,1,0
274,5,0,0,0
274,6,0,0,0
274,7,0,0,0
274,8,1.974243219,0,0
274,9,0,0,0
275,0,0,1,0
275,1,3.485033795,1,0
275,2,0,1,0
275,3,2.569560676,1,0
275,4,6.275383563,1,0
275,5,0,0,1
276,0,0,1,0
276,1,3.513795986,1,0
276,2,0,0,0
276,3,0,0,0
276,4,0.25726887,0,0
276,5,1.468106729,0,0
276,6,0,0,0
276,7,0,0,0
276,8,0,0,0
276,9,0,0,0
277,0,0,1,0
277,1,3.36594147,1,0
277,2,0,1,0
277,3,3.736760475,1,0
277,4,7.000051753,1,0
277,5,0,0,0
277,6,0,0,0
277,7,0,0,0
277,8,2.157203313,0,0
277,9,0,0,0
278,0,0,1,0
278,1,3.10028578,1,0
278,2,6.431122608,1,0
278,3,0,0,0
278,4,1.106002995,1,0
278,5,5.377597454,1,0
278,6,0,0,0
278,7,0,0,0
278,8,0,0,0
278,9,0,0,0
279,0,0,1,0
279,1,2.78867109,1,0
279,2,6.339100198,1,0
279,3,0,0,0
279,4,0.472070567,0,0
279,5,0,0,0
279,6,0,0,0
279,7,0,0,0
279,8,0,0,0
279,9,0,0,0
280,0,0.302173949,1,0
280,1,0,1,0
280,2,3.488299172,1,0
280,3,7.032261579,1,0
280,4,0,0,0
280,5,0,0,0
280,6,0,0,0
280,7,0.704560778,0,0
280,8,0,0,0
280,9,0,0,0
281,0,0,1,0
281,1,3.783769903,1,0
281,2,0,0,0
281,3,0,0,0
281,4,0,0,0
281,5,0,0,0
281,6,0,0,0
281,7,0,0,0
281,8,2.666378514,0,0
281,9,0,0,0
282,0,0,1,0
282,1,2.083944313,1,0
282,2,0,1,0
282,3,4.09193724,1,0
282,4,0,0,1
283,0,0,1,0
283,1,2.944087252,1,0
283,2,0,0,0
283,3,0,0,0
283,4,0.758000839,0,0
283,5,0,0,0
283,6,0,0,0
283,7,0,0,0
283,8,0,0,0
283,9,0,0,0
284,0,0,1,0
284,1,3.253610625,1,0
284,2,0,0,0
284,3,0,0,0
284,4,0.878534832,0,0
284,5,0,0,0
284,6,0,0,0
284,7,1.601247123,0,0
284,8,0,0,0
284,9,2.60055323,0,0
285,0,0,1,0
285,1,3.335335882,1,0
285,2,7.033648248,1,0
285,3,0,0,0
285,4,0,0,1
286,0,0,1,0
286,1,2.574260858,1,0
286,2,0,1,0
286,3,3.957094798,1,0
286,4,0,0,0
286,5,0,0,0
286,6,0,0,0
286,7,0,0,0
286,8,0,0,1
287,0,0,1,0
287,1,2.828450748,1,0
287,2,5.836292375,1,0
287,3,0,0,0
287,4,1.221818328,0,1
288,0,0,1,1
289,0,0.372948124,1,0
289,1,0,1,0
289,2,4.710197279,1,0
289,3,7.717341838,1,0
289,4,0,0,1
290,0,0,1,0
290,1,2.804665038,1,0
290,2,6.538514443,1,0
290,3,0,0,0
290,4,1.281300969,0,0
290,5,0,0,0
290,6,0,0,0
290,7,0.565300635,0,0
290,8,0,0,1
291,0,0,1,0
291,1,3.469992055,1,0
291,2,0,1,0
291,3,3.838535913,1,0
291,4,0,0,0
291,5,0,0,0
291,6,0,0,1
292,0,0,1,0
292,1,2.957192999,1,0
292,2,0,0,0
292,3,0,0,0
292,4,0,0,0
292,5,1.049812378,0,0
292,6,0,0,0
292,7,0,0,0
292,8,0,0,0
292,9,0,0,0
293,0,0,1,0
293,1,3.144642984,1,0
293,2,0,0,0
293,3,0,0,0
293,4,0.990964624,0,0
293,5,0,0,0
293,6,0,0,0
293,7,0,0,0
293,8,0,0,0
293,9,0,0,0
294,0,0,1,0
294,1,2.600774638,1,0
294,2,6.113073818,1,0
294,3,0,0,0
294,4,0.692940434,0,0
294,5,0,0,0
294,6,1.156102917,0,1
295,0,0.639243167,1,0
295,1,3.085953481,1,0
295,2,0,1,1
296,0,0,1,0
296,1,3.015283851,1,0
296,2,6.649217699,1,0
296,3,0,0,0
296,4,0,0,1
297,0,0.059522559,1,0
297,1,2.14482686,1,0
297,2,4.712153026,1,0
297,3,0,0,0
297,4,0,0,1
298,0,0,1,0
298,1,3.165867994,1,0
298,2,0,0,0
298,3,0.699609973,0,0
298,4,0,0,0
298,5,1.400400687,0,0
298,6,0,1,0
298,7,4.899490689,1,0
298,8,0,0,0
298,9,0,0,1
299,0,0.122272814,1,0
299,1,3.97307142,1,0
299,2,0,0,1
300,0,0.00912907,1,0
300,1,3.53863452,1,0
300,2,5.966905967,1,0
300,3,0,0,0
300,4,0,0,0
300,5,0,0,0
300,6,0,0,0
300,7,0,0,0
300,8,1.783438234,0,0
300,9,0,0,0
301,0,0,1,0
301,1,3.384788189,1,1
302,0,0,1,0
302,1,2.844556094,1,0
302,2,6.407012364,1,0
302,3,0,0,0
302,4,0.09809829,0,0
302,5,0,0,1
303,0,0,1,0
303,1,3.116024052,1,0
303,2,6.541392984,1,0
303,3,0,0,0
303,4,0,0,0
303,5,0,0,0
303,6,0,0,0
303,7,0,0,0
303,8,1.767866501,0,0
303,9,0,0,0
304,0,0,1,0
304,1,4.350951554,1,0
304,2,0,0,1
305,0,0.139947337,1,0
305,1,2.910164404,1,0
305,2,0,1,0
305,3,3.333129971,1,0
305,4,0,0,0
305,5,0,0,1
306,0,0,1,0
306,1,3.502409683,1,0
306,2,0,0,1
307,0,0.971009282,1,0
307,1,4.066487629,1,0
307,2,0,0,0
307,3,0,0,0
307,4,0,0,0
307,5,0,0,0
307,6,0.864619154,0,0
307,7,1.660587002,0,0
307,8,0,0,0
307,9,0,0,0
308,0,0,1,0
308,1,0,1,0
308,2,3.149046438,1,0
308,3,0,0,1
309,0,0,1,1
310,0,0.49930628,1,0
310,1,0,1,0
310,2,2.825601633,1,0
310,3,0,0,0
310,4,0,0,0
310,5,0,0,0
310,6,0.88039193,0,0
310,7,0,0,0
310,8,0,0,0
310,9,0,0,0
311,0,0,1,0
311,1,3.259780041,1,0
311,2,6.424186707,1,0
311,3,0,0,0
311,4,0.437164494,0,0
311,5,0,0,0
311,6,0,0,0
311,7,1.711495801,0,0
311,8,0,0,0
311,9,0,0,0
312,0,0.647931461,1,0
312,1,3.698060794,1,0
312,2,0,1,0
312,3,3.613806548,1,0
312,4,7.353843496,1,0
312,5,0,0,1
313,0,0,1,0
313,1,2.427923551,1,0
313,2,5.224665887,1,0
313,3,0,0,1
314,0,0,1,0
314,1,3.695402149,1,0
314,2,0,0,0
314,3,0,0,0
314,4,0,0,0
314,5,0,0,0
314,6,0,0,0
314,7,0,0,0
314,8,1.984887782,0,0
314,9,0,0,0
315,0,0,1,0
315,1,3.049484978,1,0
315,2,0,1,0
315,3,4.077434924,1,0
315,4,8.238734573,1,0
315,5,0,0,0
315,6,0,0,0
315,7,1.338863634,0,0
315,8,0,0,0
315,9,0,0,0
316,0,0.496074096,1,0
316,1,3.940044879,1,0
316,2,0,0,0
316,3,0,0,0
316,4,0,0,0
316,5,0,0,0
316,6,2.201616951,0,0
316,7,0,0,0
316,8,0,0,0
316,9,0,0,0
317,0,0,1,0
317,1,2.765232038,1,0
317,2,5.706479919,1,0
317,3,0,0,1
318,0,0.355536358,1,0
318,1,3.217847228,1,0
318,2,0,1,0
318,3,3.817948355,1,0
318,4,0,0,1
319,0,0.258362704,1,0
319,1,3.480847661,1,0
319,2,0,1,1
320,0,0.351332176,1,0
320,1,4.649151296,1,0
320,2,9.148625232,1,0
320,3,0,0,0
320,4,0.871215265,0,0
320,5,0,0,0
320,6,0,0,1
321,0,0,1,0
321,1,3.364654977,1,0
321,2,0,0,0
321,3,0,0,0
321,4,0,0,0
321,5,0,0,0
321,6,0,0,0
321,7,0,0,0
321,8,0,0,0
321,9,0,0,0
322,0,0,1,0
322,1,3.860119591,1,0
322,2,0,1,0
322,3,3.996153267,1,0
322,4,0,0,0
322,5,0,0,0
322,6,0,0,1
323,0,0,1,0
323,1,3.217342331,1,0
323,2,0,0,1
324,0,0,1,0
324,1,3.035618213,1,0
324,2,0,0,0
324,3,0,0,0
324,4,0,0,0
324,5,0.724797284,0,0
324,6,0,0,0
324,7,1.323630712,0,0
324,8,0,0,0
324,9,0,0,0
325,0,0,1,0
325,1,2.419188581,1,0
325,2,0,1,0
325,3,3.683324198,1,0
325,4,0,0,0
325,5,0.755268103,0,0
325,6,0,0,0
325,7,0,0,0
325,8,0,0,0
325,9,0,0,1
326,0,0.398866988,1,0
326,1,2.928431044,1,0
326,2,6.092971961,1,0
326,3,0,0,0
326,4,0,0,0
326,5,0,0,0
326,6,0.981205235,0,0
326,7,0,0,0
326,8,0,0,0
326,9,0,0,0
327,0,0,1,0
327,1,2.896350115,1,0
327,2,6.109560616,1,0
327,3,0,0,1
328,0,0,1,0
328,1,3.5415698,1,0
328,2,0,0,1
329,0,0,1,0
329,1,3.204837469,1,0
329,2,0,0,0
329,3,0,0,0
329,4,0,0,0
329,5,0,0,0
329,6,0,0,0
329,7,0,0,0
329,8,0,0,0
329,9,0,0,0
330,0,0.593958317,1,0
330,1,4.188096867,1,0
330,2,0,1,0
330,3,3.637715252,1,0
330,4,7.558573062,1,0
330,5,0,0,0
330,6,0,0,0
330,7,1.412223551,0,0
330,8,0,0,0
330,9,0,0,1
331,0,0,1,0
331,1,3.618670852,1,0
331,2,0,0,0
331,3,0,0,0
331,4,0,0,1
332,0,0.199370827,1,0
332,1,3.578670144,1,0
332,2,0,0,0
332,3,0,1,0
332,4,4.151523553,1,0
332,5,0,0,0
332,6,0,0,0
332,7,0,0,0
332,8,0,0,0
332,9,0,0,0
333,0,0.501485874,1,0
333,1,3.514259777,1,0
333,2,0,0,0
333,3,0,0,0
333,4,0,0,0
333,5,0.933513597,0,0
333,6,0,0,0
