id,t0,L1,L2,L3,A,Y
626,5,1,0,8,-1.434291702,NA
626,6,1,0,8,-1.426382176,0
627,0,1,1.109414401,8,0.609414401,NA
627,1,0,0.062985571,8,-1.492341072,NA
627,2,1,0.871901896,8,-1.488851318,NA
627,3,0,0,8,-1.361971173,NA
627,4,0,0,8,-1.608708162,NA
627,5,0,0,8,-1.453883243,NA
627,6,0,0,8,-1.422570062,0
628,0,0,0.971982799,7,0.471982799,NA
628,1,1,0,7,-1.43474609,NA
628,2,1,0,7,0.540675123,NA
628,3,1,0,7,-1.476991562,NA
628,4,0,0,7,-1.443803666,NA
628,5,1,0,7,-1.40317224,NA
628,6,0,0,7,-1.42420863,0
629,0,0,1.021276587,6,0.521276587,NA
629,1,0,0,6,-1.337555593,NA
629,2,1,0,6,-1.445060085,NA
629,3,0,0,6,-1.581269606,NA
629,4,1,0,6,-1.351176614,NA
629,5,0,0,6,-1.428312743,NA
629,6,0,0,6,0.596914628,0
630,0,0,0.830897974,7,0.330897974,NA
630,1,0,1.055282901,7,0.449084518,NA
630,2,0,0,7,-1.494397161,NA
630,3,1,0,7,-1.519147275,NA
630,4,0,2.125095678,7,-1.635566468,NA
630,5,1,0.943222317,7,0.389354989,NA
630,6,1,2.172146474,7,-1.403885331,0
631,0,0,1.040255578,9,0.540255578,NA
631,1,1,0,9,-1.456663422,NA
631,2,1,1.982809064,9,-1.664414255,NA
631,3,1,0,9,-1.496741082,NA
631,4,0,0,9,-1.316438375,NA
631,5,1,0,9,-1.602242963,NA
631,6,0,0.042481834,9,-1.492319913,0
632,0,0,1.040364388,7,0.540364388,NA
632,1,0,0,7,-1.551452181,NA
632,2,1,1.15152929,7,-1.605863889,NA
632,3,1,0,7,0.418734774,NA
632,4,1,0.159735668,7,-1.573540496,NA
632,5,1,0,7,-1.476153938,NA
632,6,0,0,7,-1.449808602,0
633,0,0,1.089643175,5,0.589643175,NA
633,1,1,0,5,0.492014404,NA
633,2,0,0,5,0.544185252,NA
633,3,1,0.962117497,5,-1.661071281,NA
633,4,0,0,5,0.571122788,NA
633,5,1,0.825191921,5,0.750719509,NA
633,6,0,0.026943836,5,-1.689781844,0
634,0,0,0.898943519,10,0.398943519,NA
634,1,0,0,10,-1.374048597,NA
634,2,1,0.926441716,10,-1.591783779,NA
634,3,0,0,10,-1.389957689,NA
634,4,0,0,10,-1.565854941,NA
634,5,0,0,10,-1.39536722,NA
634,6,1,0,10,-1.568187866,0
635,0,0,0.846757462,10,0.346757462,NA
635,1,0,0,10,-1.492886521,NA
635,2,0,0,10,-1.488618868,NA
635,3,1,0,10,-1.528428576,NA
635,4,1,0,10,-1.522328347,NA
635,5,0,0,10,-1.550953776,NA
635,6,1,0,10,-1.511950553,0
636,0,1,1.054188782,8,0.554188782,NA
636,1,1,0,8,-1.421626844,NA
636,2,0,0.039949976,8,-1.576233371,NA
636,3,1,0,8,-1.544520512,NA
636,4,1,0,8,-1.541258789,NA
636,5,1,0,8,-1.57172341,NA
636,6,0,0,8,-1.498471169,0
637,0,1,0.972495905,8,0.472495905,NA
637,1,0,0,8,-1.477903656,NA
637,2,0,0,8,-1.607818369,NA
637,3,0,0,8,-1.495288322,NA
637,4,0,0,8,-1.410756555,NA
637,5,0,0,8,-1.404173646,NA
637,6,0,0,8,-1.5641028,0
638,0,0,1.015688908,9,0.515688908,NA
638,1,0,0,9,-1.469482551,NA
638,2,0,0,9,-1.508796072,NA
638,3,0,0,9,0.579658086,NA
638,4,0,0,9,0.516517673,NA
638,5,1,0,9,0.552427367,NA
638,6,1,0,9,-1.626486194,0
639,0,0,1.045331077,10,0.545331077,NA
639,1,1,0.93642672,10,-1.293910617,NA
639,2,0,0.033519247,10,-1.393105186,NA
639,3,0,0.866315847,10,0.450418096,NA
639,4,1,0,10,-1.477513022,NA
639,5,1,0,10,-1.61867678,NA
639,6,1,0.203785061,10,-1.509068963,0
640,0,0,0.915077948,6,0.415077948,NA
640,1,0,0,6,-1.637413638,NA
640,2,1,0,6,-1.528062802,NA
640,3,1,2.080955101,6,-1.540089407,NA
640,4,0,0,6,-1.591396361,NA
640,5,0,0.892960961,6,-1.653491981,NA
640,6,0,0,6,-1.538751333,1
641,0,1,1.005541082,10,0.505541082,NA
641,1,0,0,10,-1.595770253,NA
641,2,0,0,10,-1.377919756,NA
641,3,1,0.850568995,10,-1.383350846,NA
641,4,1,0,10,-1.698292567,NA
641,5,1,0,10,-1.282661323,NA
641,6,0,0,10,-1.400836317,0
642,0,1,0.934108122,10,0.434108122,NA
642,1,0,0,10,-1.699479729,NA
642,2,1,1.013172959,10,-1.404107377,NA
642,3,0,0.014441667,10,-1.523294827,NA
642,4,1,1.025855272,10,-1.556865779,NA
642,5,0,0,10,-1.629966898,NA
642,6,0,0,10,0.607989477,0
643,0,0,1.003503929,8,0.503503929,NA
643,1,0,0,8,-1.560067244,NA
643,2,1,0,8,-1.433782919,NA
643,3,0,0,8,-1.209060515,NA
643,4,0,0,8,-1.421639883,NA
643,5,1,0,8,0.482994199,NA
643,6,1,0,8,-1.440147212,0
644,0,1,0.980434346,6,0.480434346,NA
644,1,0,0,6,-1.473856822,NA
644,2,0,0,6,0.66225096,NA
644,3,1,0,6,-1.275630989,NA
644,4,0,0,6,-1.744143337,NA
644,5,0,0,6,-1.442356316,NA
644,6,0,0,6,-1.473865458,0
645,0,0,1.003685956,8,0.503685956,NA
645,1,1,0,8,0.441344957,NA
645,2,1,0.019015498,8,-1.458383161,NA
645,3,0,1.908447383,8,0.570914257,NA
645,4,0,0,8,-1.367526969,NA
645,5,0,0,8,0.435377351,NA
645,6,1,0,8,-1.508085567,0
646,0,1,0.804065579,5,0.304065579,NA
646,1,0,1.999480576,5,0.539683031,NA
646,2,1,1.188443655,5,0.694938051,NA
646,3,0,0,5,-1.571434065,NA
646,4,1,0,5,-1.309993531,NA
646,5,0,0,5,-1.565837151,NA
646,6,0,0,5,-1.537386391,0
647,0,0,1.030405286,5,0.530405286,NA
647,1,1,0,5,-1.537603189,NA
647,2,0,0,5,0.504626671,NA
647,3,1,1.002680674,5,-1.515040576,NA
647,4,0,0,5,-1.423827965,NA
647,5,0,0,5,0.38885981,NA
647,6,0,0,5,-1.56599772,0
648,0,0,1.157267825,7,0.657267825,NA
648,1,0,0,7,-1.404178026,NA
648,2,1,1.03680625,7,0.492128607,NA
648,3,0,0,7,-1.540698436,NA
648,4,1,1.003548149,7,-1.296554552,NA
648,5,0,0,7,-1.491976447,NA
648,6,1,0,7,0.444213285,0
649,0,1,0.926727037,5,0.426727037,NA
649,1,0,0,5,-1.263023811,NA
649,2,0,0,5,-1.409708476,NA
649,3,0,0,5,-1.506601521,NA
649,4,1,0,5,0.657068566,NA
649,5,0,0,5,-1.506398325,NA
649,6,0,0,5,-1.543278721,0
650,0,1,1.101855775,6,0.601855775,NA
650,1,0,0,6,-1.480377478,NA
650,2,0,0,6,-1.558528311,NA
650,3,1,0,6,0.610527803,NA
650,4,1,0,6,-1.404008401,NA
650,5,1,0,6,-1.465029465,NA
650,6,0,0,6,-1.463696149,0
651,0,1,1.134042966,8,0.634042966,NA
651,1,0,0,8,-1.570363954,NA
651,2,0,0,8,-1.576238723,NA
651,3,1,0,8,-1.46803058,NA
651,4,0,0,8,0.323428908,NA
651,5,0,0,8,-1.518569368,NA
651,6,1,0,8,0.642375387,0
652,0,1,1.102315049,5,0.602315049,NA
652,1,1,0,5,0.417286027,NA
652,2,0,0,5,-1.507649844,NA
652,3,0,0,5,-1.628561771,NA
652,4,0,0,5,-1.443809697,NA
652,5,1,1.071435848,5,-1.373177308,NA
652,6,0,0,5,-1.475826342,1
653,0,0,1.019291117,9,0.519291117,NA
653,1,0,0,9,0.573128698,NA
653,2,1,0,9,-1.429058766,NA
653,3,0,0,9,-1.534702515,NA
653,4,1,0,9,-1.532838754,NA
653,5,0,0,9,-1.491670444,NA
653,6,1,0,9,-1.404897143,1
654,0,0,0.877367221,10,0.377367221,NA
654,1,1,1.070560807,10,0.381895415,NA
654,2,0,0,10,-1.477201867,NA
654,3,0,0,10,-1.412736275,NA
654,4,1,0,10,-1.54886362,NA
654,5,0,0,10,0.464787927,NA
654,6,0,0,10,-1.441935694,0
655,0,0,0.88539591,6,0.38539591,NA
655,1,0,0,6,-1.62440268,NA
655,2,0,0,6,-1.286872406,NA
655,3,1,1.097104216,6,-1.598475521,NA
655,4,1,0,6,-1.314395511,NA
655,5,0,0,6,0.507791909,NA
655,6,1,0,6,-1.292250618,0
656,0,1,1.141419592,9,0.641419592,NA
656,1,0,0.013693057,9,-1.43792501,NA
656,2,1,0,9,-1.404395382,NA
656,3,1,0,9,0.622838632,NA
656,4,0,0,9,-1.461868457,NA
656,5,0,0,9,-1.687290062,NA
656,6,0,0,9,-1.445090925,0
657,0,1,1.017954341,10,0.517954341,NA
657,1,0,0,10,-1.410257193,NA
657,2,0,0,10,-1.363393564,NA
657,3,1,0,10,-1.543136622,NA
657,4,0,0.062276487,10,-1.34191458,NA
657,5,0,0.953963646,10,-1.538581059,NA
657,6,1,0,10,-1.526183792,0
658,0,1,0.925281557,5,0.425281557,NA
658,1,0,2.047926397,5,0.495535904,NA
658,2,0,0,5,0.603798935,NA
658,3,0,0.942233181,5,0.68271002,NA
658,4,0,0.99327914,5,0.507322084,NA
658,5,1,0,5,-1.2897899,NA
658,6,1,2.045049945,5,0.542452854,0
659,0,0,0.994759462,6,0.494759462,NA
659,1,0,0,6,-1.501924045,NA
659,2,0,0,6,0.489547859,NA
659,3,0,0,6,-1.485867699,NA
659,4,1,0.932335856,6,-1.575690862,NA
659,5,0,0,6,-1.458747449,NA
659,6,1,0,6,-1.502565401,0
660,0,1,1.191482868,8,0.691482868,NA
660,1,0,0,8,-1.681917331,NA
660,2,0,0,8,-1.590486484,NA
660,3,1,0,8,-1.471940706,NA
660,4,0,0.06417272,8,-1.572182025,NA
660,5,1,0,8,0.461165658,NA
660,6,0,0.176958674,8,-1.344595556,0
661,0,1,1.045295268,5,0.545295268,NA
661,1,1,0,5,-1.548646463,NA
661,2,0,0,5,-1.404435906,NA
661,3,0,0,5,-1.575014196,NA
661,4,1,0,5,-1.36618198,NA
661,5,0,0,5,-1.541939632,NA
661,6,1,0,5,-1.487789265,0
662,0,0,0.927516063,8,0.427516063,NA
662,1,1,0,8,-1.388791222,NA
662,2,0,0,8,-1.472782293,NA
662,3,1,0,8,-1.40418286,NA
662,4,0,0,8,-1.480203718,NA
662,5,1,0,8,-1.591115613,NA
662,6,1,0,8,-1.508708827,0
663,0,0,1.007653543,10,0.507653543,NA
663,1,0,0,10,-1.395508106,NA
663,2,0,0,10,-1.41734973,NA
663,3,1,0,10,-1.591152903,NA
663,4,0,0,10,-1.528362239,NA
663,5,0,0,10,-1.445164711,NA
663,6,0,0,10,-1.516961826,0
664,0,0,1.159537257,7,0.659537257,NA
664,1,0,0,7,-1.353121984,NA
664,2,0,0,7,-1.620031341,NA
664,3,1,0,7,-1.437667651,NA
664,4,0,0,7,-1.338636109,NA
664,5,1,0,7,-1.459866198,NA
664,6,1,0,7,-1.508387608,0
665,0,1,1.136725587,9,0.636725587,NA
665,1,0,0.089672126,9,-1.480149184,NA
665,2,0,0,9,-1.67947088,NA
665,3,0,0,9,-1.591451946,NA
665,4,0,0,9,-1.38177145,NA
665,5,0,0,9,-1.225098069,NA
665,6,0,0,9,-1.626025502,0
666,0,0,1.131853989,6,0.631853989,NA
666,1,0,0,6,-1.456181,NA
666,2,0,0,6,-1.457280804,NA
666,3,0,0,6,-1.587272229,NA
666,4,1,0,6,-1.500158376,NA
666,5,0,0,6,-1.416033964,NA
666,6,1,0.904372813,6,0.458369537,0
667,0,0,0.898902284,8,0.398902284,NA
667,1,1,0,8,0.31031572,NA
667,2,0,0,8,0.441103282,NA
667,3,0,0,8,0.458024563,NA
667,4,0,0,8,-1.514405817,NA
667,5,0,0,8,-1.472358155,NA
667,6,1,0.6875596,8,-1.394664979,0
668,0,0,1.003020905,8,0.503020905,NA
668,1,0,0,8,-1.463609172,NA
668,2,0,0,8,-1.408209476,NA
668,3,0,0,8,0.570972868,NA
668,4,0,0,8,-1.434067305,NA
668,5,1,0,8,-1.504931777,NA
668,6,0,0.013223345,8,-1.45919215,0
669,0,1,1.00624822,10,0.50624822,NA
669,1,0,1.89801564,10,0.601591431,NA
669,2,0,0,10,-1.643560315,NA
669,3,1,1.012070415,10,-1.397953979,NA
669,4,0,0,10,-1.463627258,NA
669,5,0,0.910755317,10,-1.506563587,NA
669,6,0,0,10,-1.29328322,0
670,0,0,1.090893004,7,0.590893004,NA
670,1,1,0,7,0.630679356,NA
670,2,0,0,7,-1.399229722,NA
670,3,1,0,7,-1.622272261,NA
670,4,0,0,7,-1.565596434,NA
670,5,0,1.050679571,7,0.571088936,NA
670,6,0,0,7,-1.645572469,0
671,0,0,1.017376875,8,0.517376875,NA
671,1,1,0,8,0.448750996,NA
671,2,1,0,8,-1.51750517,NA
671,3,0,0,8,0.612734747,NA
671,4,0,0,8,-1.533604082,NA
671,5,1,0,8,-1.414145141,NA
671,6,0,1.905088653,8,-1.508610087,0
672,0,0,0.865325427,5,0.365325427,NA
672,1,0,0,5,-1.551488414,NA
672,2,1,0,5,-1.605047601,NA
672,3,0,0,5,-1.553844662,NA
672,4,0,0,5,-1.523166822,NA
672,5,1,0,5,-1.689989831,NA
672,6,0,0,5,-1.413475409,0
673,0,1,1.107503182,5,0.607503182,NA
673,1,0,0.09364932,5,-1.398296486,NA
673,2,0,0,5,-1.664463177,NA
673,3,0,0,5,-1.419808381,NA
673,4,0,0,5,-1.392430612,NA
673,5,0,0,5,-1.324067681,NA
673,6,0,0,5,-1.54704798,1
674,0,1,1.036659697,10,0.536659697,NA
674,1,1,0,10,0.7088971,NA
674,2,0,0.088857812,10,0.609406856,NA
674,3,0,0,10,0.377522354,NA
674,4,0,0,10,0.409637805,NA
674,5,1,0.969709211,10,-1.670314594,NA
674,6,1,0,10,-1.677980525,0
675,0,0,1.036499662,10,0.536499662,NA
675,1,0,0,10,-1.537657127,NA
675,2,0,0,10,-1.466534845,NA
675,3,1,1.021763187,10,-1.531951429,NA
675,4,0,0,10,-1.438845601,NA
675,5,1,0,10,0.447616496,NA
675,6,0,0,10,-1.505067356,0
676,0,1,1.069971658,6,0.569971658,NA
676,1,0,0,6,-1.486682603,NA
676,2,0,0,6,-1.402905385,NA
676,3,1,0,6,-1.565004708,NA
676,4,0,0,6,-1.400388893,NA
676,5,0,0,6,-1.445109762,NA
676,6,1,0,6,0.552795861,0
677,0,1,0.931872059,7,0.431872059,NA
677,1,0,0,7,-1.67841578,NA
677,2,1,0,7,0.719179958,NA
677,3,0,2.13395373,7,-1.438920488,NA
677,4,0,0,7,-1.504052145,NA
677,5,1,0,7,-1.479961684,NA
677,6,0,0,7,0.471513746,0
678,0,0,0.881474373,9,0.381474373,NA
678,1,1,0.898808908,9,-1.697016025,NA
678,2,0,0,9,-1.562709287,NA
678,3,0,0,9,-1.428682462,NA
678,4,0,0,9,-1.450019342,NA
678,5,0,0,9,-1.567964498,NA
678,6,1,0,9,-1.480871262,0
679,0,1,0.966271172,8,0.466271172,NA
679,1,0,0,8,-1.501491624,NA
679,2,1,0,8,-1.447306848,NA
679,3,0,0,8,-1.536850929,NA
679,4,0,0,8,-1.3810975,NA
679,5,0,1.054789194,8,-1.530790887,NA
679,6,1,0,8,0.592630028,0
680,0,0,0.91976123,9,0.41976123,NA
680,1,0,0,9,-1.36339737,NA
680,2,1,1.079496392,9,-1.577897214,NA
680,3,1,0,9,-1.635227003,NA
680,4,0,0.111744876,9,-1.589010814,NA
680,5,0,0,9,-1.51057951,NA
680,6,0,0,9,-1.419685538,0
681,0,0,1.021781934,8,0.521781934,NA
681,1,1,0,8,-1.598033503,NA
681,2,0,0.044590317,8,-1.588527743,NA
681,3,1,0,8,-1.583358564,NA
681,4,0,0.222385764,8,0.476874619,NA
681,5,0,0,8,-1.563912091,NA
681,6,0,0,8,-1.302449058,0
682,0,0,1.010848609,6,0.510848609,NA
682,1,0,0,6,-1.429123456,NA
682,2,0,0,6,-1.650768607,NA
682,3,0,0,6,-1.507204752,NA
682,4,1,0,6,-1.615901522,NA
682,5,0,2.06680736,6,-1.432224833,NA
682,6,1,0.878321036,6,-1.519041595,0
683,0,0,1.14815531,5,0.64815531,NA
683,1,1,0,5,-1.678339362,NA
683,2,0,0.015342421,5,-1.561939053,NA
683,3,1,0.931414261,5,-1.422937202,NA
683,4,0,0,5,-1.451711847,NA
683,5,1,1.134389953,5,-1.700079739,NA
683,6,1,0,5,-1.416617859,0
684,0,0,0.96792459,8,0.46792459,NA
684,1,1,0,8,-1.364183034,NA
684,2,1,0,8,-1.461805636,NA
684,3,0,0,8,-1.220081626,NA
684,4,0,0,8,-1.32196926,NA
684,5,0,0,8,-1.476548086,NA
684,6,0,0,8,-1.552851283,0
685,0,0,0.979585112,7,0.479585112,NA
685,1,0,0,7,-1.549440519,NA
685,2,1,0.933942618,7,-1.370238233,NA
685,3,1,0,7,-1.604616236,NA
685,4,0,0,7,-1.490984706,NA
685,5,0,0,7,-1.622598534,NA
685,6,0,0,7,0.515118313,1
686,0,1,0.986628047,8,0.486628047,NA
686,1,1,0,8,-1.371110296,NA
686,2,0,0,8,-1.437291638,NA
686,3,0,0,8,0.520622072,NA
686,4,0,0,8,0.397849429,NA
686,5,0,0,8,-1.509661123,NA
686,6,1,0,8,-1.537145604,0
687,0,1,0.939034573,7,0.439034573,NA
687,1,0,0,7,-1.484838986,NA
687,2,1,0,7,-1.602221802,NA
687,3,0,0,7,-1.421318962,NA
687,4,0,1.040971755,7,-1.513917322,NA
687,5,0,1.073160178,7,-1.536141445,NA
687,6,1,0,7,-1.42439272,0
688,0,1,1.072919753,7,0.572919753,NA
688,1,0,0.104913037,7,-1.561634837,NA
688,2,0,0,7,-1.66914281,NA
688,3,0,0,7,-1.393829695,NA
688,4,1,0,7,0.374229278,NA
688,5,1,0,7,-1.445946807,NA
688,6,1,0,7,-1.448581374,0
689,0,0,1.023718913,10,0.523718913,NA
689,1,0,0,10,-1.409249012,NA
689,2,1,0,10,-1.356677895,NA
689,3,0,0,10,-1.587055436,NA
689,4,0,0,10,0.609030889,NA
689,5,0,0,10,0.416769786,NA
689,6,0,0,10,-1.547563391,0
690,0,0,0.956144897,5,0.456144897,NA
690,1,0,0,5,0.629720203,NA
690,2,1,0,5,-1.488142891,NA
690,3,1,0,5,0.525413896,NA
690,4,1,1.765089716,5,0.49353596,NA
690,5,0,0,5,-1.572685394,NA
690,6,0,0,5,-1.514333378,1
691,0,0,0.850771636,8,0.350771636,NA
691,1,1,0,8,-1.445719418,NA
691,2,0,0,8,-1.360832962,NA
691,3,1,0,8,-1.469405838,NA
691,4,1,2.059894581,8,-1.569924557,NA
691,5,0,0,8,-1.508101068,NA
691,6,0,0,8,0.325775193,0
692,0,0,0.752089665,8,0.252089665,NA
692,1,0,0,8,-1.551725536,NA
692,2,0,0,8,-1.490670563,NA
692,3,0,0,8,-1.330367763,NA
692,4,0,0,8,-1.539722423,NA
692,5,1,0,8,-1.542234335,NA
692,6,0,0,8,-1.535152383,0
693,0,1,0.969916568,6,0.469916568,NA
693,1,0,0,6,-1.380498484,NA
693,2,1,0,6,-1.475144453,NA
693,3,1,1.956469921,6,0.760066397,NA
693,4,0,0,6,-1.638807327,NA
693,5,0,0,6,-1.559546097,NA
693,6,0,0,6,-1.493960238,0
694,0,0,1.058034526,7,0.558034526,NA
694,1,0,0,7,-1.427043466,NA
694,2,1,0,7,-1.495385143,NA
694,3,1,0,7,-1.267942317,NA
694,4,0,0,7,-1.476663045,NA
694,5,1,0.985347186,7,-1.629438568,NA
694,6,0,0.069500413,7,-1.446041477,0
695,0,1,1.045445586,6,0.545445586,NA
695,1,0,0.017671901,6,-1.561898495,NA
695,2,0,0,6,-1.377560804,NA
695,3,0,0,6,-1.294128072,NA
695,4,0,0,6,-1.341443069,NA
695,5,1,0,6,-1.414976282,NA
695,6,0,0,6,-1.41700844,0
696,0,1,1.133998226,7,0.633998226,NA
696,1,1,0.030887094,7,-1.582729942,NA
696,2,0,0,7,-1.575753781,NA
696,3,0,0,7,-1.378715389,NA
696,4,0,0,7,-1.410934635,NA
696,5,1,1.10166004,7,-1.54360904,NA
696,6,0,0,7,-1.452382903,1
697,0,1,1.037996557,9,0.537996557,NA
697,1,1,0,9,-1.416260628,NA
697,2,0,0,9,0.422942746,NA
697,3,1,0,9,-1.603544526,NA
697,4,0,0,9,-1.628944657,NA
697,5,0,0,9,-1.468043006,NA
697,6,1,0,9,-1.360825082,0
698,0,1,0.982365462,7,0.482365462,NA
698,1,1,0,7,-1.723765907,NA
698,2,0,0,7,-1.75223815,NA
698,3,0,0,7,-1.604018439,NA
698,4,1,0,7,-1.572205951,NA
698,5,0,0,7,-1.426674929,NA
698,6,0,0,7,-1.539392147,0
699,0,0,0.848236565,5,0.348236565,NA
699,1,1,0.915009752,5,0.498718769,NA
699,2,1,0.074927542,5,-1.487789274,NA
699,3,0,0,5,-1.465940933,NA
699,4,1,0,5,-1.359869688,NA
699,5,1,0,5,-1.457712528,NA
699,6,0,0,5,-1.732729794,0
700,0,1,1.007372564,5,0.507372564,NA
700,1,1,0,5,-1.432631424,NA
700,2,0,0,5,-1.482989156,NA
700,3,1,0,5,-1.581761978,NA
700,4,0,0,5,0.378743819,NA
700,5,1,0,5,-1.431879054,NA
700,6,0,0.071653058,5,-1.634288145,1
701,0,1,1.092155957,9,0.592155957,NA
701,1,1,0,9,0.512575295,NA
701,2,1,0,9,-1.519752179,NA
701,3,1,0,9,-1.562294702,NA
701,4,0,0,9,-1.557765255,NA
701,5,0,0,9,-1.618198814,NA
701,6,1,0,9,0.408292532,0
702,0,0,1.028232467,5,0.528232467,NA
702,1,0,0,5,-1.587613999,NA
702,2,0,0,5,-1.253940978,NA
702,3,0,0,5,-1.543900347,NA
702,4,0,0.882721737,5,-1.56051241,NA
702,5,0,0,5,-1.610136072,NA
702,6,0,1.145991479,5,-1.560861229,0
703,0,1,0.94803729,6,0.44803729,NA
703,1,0,0,6,-1.347509242,NA
703,2,0,0,6,-1.410496874,NA
703,3,0,0,6,-1.397520901,NA
703,4,1,1.163695534,6,-1.629186798,NA
703,5,1,0,6,-1.424475928,NA
703,6,0,0,6,0.490837205,0
704,0,0,1.148086964,7,0.648086964,NA
704,1,0,0,7,-1.422969985,NA
704,2,0,0,7,-1.516224811,NA
704,3,1,1.112918276,7,-1.380747762,NA
704,4,1,1.838598013,7,-1.334594963,NA
704,5,1,1.988408791,7,-1.523730195,NA
704,6,1,0,7,0.283924707,0
705,0,1,1.107638131,9,0.607638131,NA
705,1,0,1.801648964,9,0.558431896,NA
705,2,0,0,9,-1.309526263,NA
705,3,0,0,9,-1.39965276,NA
705,4,1,0,9,0.507683142,NA
705,5,1,0,9,-1.499186345,NA
705,6,0,0.152190557,9,-1.544471053,0
706,0,0,0.92820332,6,0.42820332,NA
706,1,1,0,6,-1.573309353,NA
706,2,0,0.087750075,6,0.497564054,NA
706,3,1,0,6,-1.302618869,NA
706,4,1,0,6,-1.47254735,NA
706,5,0,0.046774522,6,-1.539767607,NA
706,6,1,0,6,-1.567297719,0
707,0,1,0.97179409,8,0.47179409,NA
707,1,0,0.051597029,8,-1.48596913,NA
707,2,0,0,8,-1.369921622,NA
707,3,0,0,8,-1.546333998,NA
707,4,0,0,8,0.456662499,NA
707,5,1,1.147341787,8,-1.392277113,NA
707,6,0,0,8,-1.642894326,0
708,0,0,0.93179216,8,0.43179216,NA
708,1,1,1.016812525,8,-1.631215017,NA
708,2,0,0.045789747,8,0.523308175,NA
708,3,1,0,8,0.355309013,NA
708,4,1,0,8,-1.504689794,NA
708,5,1,0.100512444,8,-1.605000759,NA
708,6,1,0,8,-1.61015278,0
709,0,1,1.109621591,5,0.609621591,NA
709,1,0,0,5,-1.542655773,NA
709,2,1,1.079279124,5,-1.594315346,NA
709,3,1,0.067587356,5,-1.507665821,NA
709,4,0,0,5,-1.56431043,NA
709,5,1,1.018007372,5,-1.337958282,NA
709,6,1,0,5,-1.566840645,0
710,0,0,1.227714399,5,0.727714399,NA
710,1,0,0,5,-1.743092642,NA
710,2,1,0,5,-1.382851282,NA
710,3,0,0.000422208,5,-1.534964871,NA
710,4,0,0,5,-1.449973712,NA
710,5,0,1.027426947,5,-1.653420467,NA
710,6,1,0,5,0.379869665,0
711,0,1,1.176094191,9,0.676094191,NA
711,1,0,0.079756614,9,-1.576396645,NA
711,2,0,0,9,-1.562992129,NA
711,3,1,0,9,-1.519491294,NA
711,4,1,0,9,-1.561347725,NA
711,5,0,0,9,-1.588801944,NA
711,6,0,0,9,-1.575462392,0
712,0,1,1.183350097,8,0.683350097,NA
712,1,0,0,8,-1.539539333,NA
712,2,0,0,8,-1.623234879,NA
712,3,1,0,8,-1.411228348,NA
712,4,1,0,8,-1.53962702,NA
712,5,0,0.069792415,8,-1.539371651,NA
712,6,1,0,8,-1.445370336,0
713,0,0,1.038264917,5,0.538264917,NA
713,1,0,1.135791993,5,0.434144566,NA
713,2,0,0,5,-1.588053073,NA
713,3,0,0,5,-1.446340038,NA
713,4,0,0,5,-1.418174151,NA
713,5,0,0,5,-1.604706508,NA
713,6,0,0,5,-1.286601309,0
714,0,0,0.911235868,10,0.411235868,NA
714,1,1,0,10,0.493040965,NA
714,2,0,0,10,0.480115047,NA
714,3,1,0,10,-1.314994071,NA
714,4,0,0,10,-1.477536247,NA
714,5,0,0.924712865,10,0.323031094,NA
714,6,0,0,10,-1.546154251,0
715,0,0,0.911014145,5,0.411014145,NA
715,1,1,0,5,-1.592133866,NA
715,2,0,0,5,-1.442646032,NA
715,3,1,0,5,-1.360675059,NA
715,4,1,0.010334012,5,-1.737781075,NA
715,5,0,0.027802154,5,-1.749080381,NA
715,6,1,0,5,0.469162503,0
716,0,0,1.00793346,5,0.50793346,NA
716,1,0,0,5,-1.419467161,NA
716,2,0,0,5,-1.425863983,NA
716,3,0,0,5,-1.559231981,NA
716,4,0,0.963471872,5,0.633409748,NA
716,5,1,0,5,-1.671322987,NA
716,6,0,0,5,-1.537390709,0
717,0,0,0.858845045,8,0.358845045,NA
717,1,0,0.953300521,8,-1.466388925,NA
717,2,0,0,8,-1.388519232,NA
717,3,0,0,8,-1.538349763,NA
717,4,0,0,8,-1.61788931,NA
717,5,1,0,8,-1.518295844,NA
717,6,0,0.011564737,8,-1.470649367,0
718,0,1,1.026712623,9,0.526712623,NA
718,1,1,0.153564507,9,-1.520100785,NA
718,2,0,0,9,0.493418138,NA
718,3,1,1.06005525,9,-1.656847605,NA
718,4,0,0.100980597,9,-1.666198256,NA
718,5,0,0,9,0.44185907,NA
718,6,1,0,9,-1.438131996,0
719,0,1,0.868950925,8,0.368950925,NA
719,1,0,0,8,-1.306272396,NA
719,2,1,0,8,-1.626651491,NA
719,3,0,0,8,-1.47021303,NA
719,4,0,0,8,-1.526640989,NA
719,5,0,0,8,-1.477650789,NA
719,6,0,0,8,-1.426083114,0
720,0,0,1.086095945,5,0.586095945,NA
720,1,0,0,5,-1.591969915,NA
720,2,0,0,5,-1.429523636,NA
720,3,0,0,5,0.417052091,NA
720,4,1,0,5,0.532696634,NA
720,5,0,0,5,-1.518211769,NA
720,6,0,0,5,-1.34900153,0
721,0,1,0.956142006,6,0.456142006,NA
721,1,0,0,6,-1.324120078,NA
721,2,1,1.035909284,6,-1.582641864,NA
721,3,1,0,6,0.474432125,NA
721,4,1,2.087825648,6,-1.492741313,NA
721,5,0,0,6,-1.458304813,NA
721,6,1,0,6,-1.428953446,0
722,0,1,1.123836375,9,0.623836375,NA
722,1,0,0,9,-1.597079052,NA
722,2,0,0,9,-1.568550353,NA
