id,t0,L,A,Y
124,5,-0.46598702,1,0
124,6,-0.172197317,1,0
124,7,0.286170791,1,0
124,8,-0.173079358,1,0
124,9,-0.432748432,1,0
125,0,-0.412549684,0,0
125,1,-0.54611888,0,0
125,2,0.115314067,0,0
125,3,-0.22444811,1,0
125,4,-0.462679278,1,0
125,5,-0.360758469,1,0
125,6,-0.574783546,1,0
125,7,-0.81731924,1,0
125,8,-1.261101301,1,0
125,9,-1.191040549,1,0
126,0,-0.065697418,0,0
126,1,-0.404604489,0,0
126,2,0.206868442,0,0
126,3,0.363202895,1,0
126,4,-0.057529842,1,0
126,5,-0.068360091,1,0
126,6,-0.815244165,1,0
126,7,-0.14332032,1,0
126,8,-0.224358487,1,0
126,9,-0.372171594,1,1
127,0,-0.632804759,0,0
127,1,-0.832784491,0,0
127,2,-0.097940068,1,0
127,3,0.281729185,1,0
127,4,0.078812831,1,0
127,5,0.041386932,1,0
127,6,0.357232798,1,0
127,7,0.457407716,1,0
127,8,0.683186429,1,1
128,0,-0.662995247,0,0
128,1,-0.718866139,0,0
128,2,-0.722014281,0,0
128,3,-0.436621627,1,0
128,4,-0.051328504,1,0
128,5,0.576972345,1,1
129,0,-0.418576085,0,0
129,1,-0.72477706,0,0
129,2,-0.592267388,0,0
129,3,-1.62449042,0,0
129,4,-1.894920569,0,0
129,5,-1.862049689,0,0
129,6,-1.618480594,0,0
129,7,-1.767514518,1,0
129,8,-1.179703863,1,0
129,9,-0.57333123,1,0
130,0,-0.568061763,0,0
130,1,-0.467347563,0,0
130,2,-0.589049205,0,0
130,3,-2.263320102,0,0
130,4,-2.094752182,0,0
130,5,-2.373024918,0,0
130,6,-1.752780715,1,0
130,7,-1.599594367,0,0
130,8,-1.522500938,1,0
130,9,-0.512066213,1,0
131,0,0.001601721,0,0
131,1,-0.77443809,0,0
131,2,-1.736075172,0,0
131,3,-1.77695261,0,0
131,4,-1.729193184,0,0
131,5,-1.694176763,0,0
131,6,-2.335216607,0,0
131,7,-1.875036329,1,0
131,8,-0.910206651,1,0
131,9,-0.448805552,1,0
132,0,-0.036327904,0,0
132,1,-0.642300401,0,0
132,2,-0.695353838,1,0
132,3,-0.150495142,1,0
132,4,-0.965723266,1,0
132,5,-0.894769348,1,0
132,6,-0.926793344,1,0
132,7,-0.288476871,1,0
132,8,-0.524704903,1,0
132,9,-0.404021695,1,0
133,0,-0.011824728,0,0
133,1,0.702223918,0,0
133,2,-0.48976942,1,0
133,3,-1.146041354,1,0
133,4,-1.581192743,0,0
133,5,-1.926516256,1,0
133,6,-2.103069898,1,0
133,7,-2.374262323,1,0
133,8,-2.0071718,1,0
133,9,-2.153625151,1,0
134,0,0.696030045,0,1
135,0,-0.636758086,0,0
135,1,-0.473547138,0,0
135,2,-0.594993034,0,0
135,3,-0.667094298,0,0
135,4,-0.125191165,0,0
135,5,-0.817682462,1,0
135,6,-0.603079669,1,0
135,7,0.259779402,1,0
135,8,-0.470857318,1,0
135,9,-0.970763592,1,0
136,0,0.455537321,1,1
137,0,-0.406402897,0,0
137,1,0.999566844,0,0
137,2,0.681703958,1,1
138,0,0.465684517,1,0
138,1,-0.595948589,0,0
138,2,0.020617023,0,0
138,3,-0.40380593,1,0
138,4,0.523332549,1,1
139,0,0.916829105,1,0
139,1,0.292693426,1,0
139,2,-0.014981101,1,1
140,0,-0.597007462,0,0
140,1,-0.032271063,0,0
140,2,-0.932393455,0,0
140,3,0.208290086,0,0
140,4,0.160989998,1,0
140,5,0.216598378,1,0
140,6,0.615935144,1,0
140,7,0.609097676,1,1
141,0,-0.134578501,0,0
141,1,-0.24425541,0,0
141,2,-0.824884345,0,0
141,3,0.286240016,1,0
141,4,0.285591974,1,0
141,5,0.080567013,1,1
142,0,-1.328406228,0,0
142,1,-0.420167988,0,0
142,2,-0.325253037,0,0
142,3,0.157376405,0,0
142,4,-0.331915139,1,0
142,5,-0.363932503,1,0
142,6,-0.765741318,1,0
142,7,-2.128685831,1,0
142,8,-1.961496911,1,0
142,9,-1.521296279,1,0
143,0,0.099356251,1,1
144,0,0.419091557,0,0
144,1,0.167884846,0,0
144,2,0.069694209,0,0
144,3,0.140977502,1,0
144,4,0.011793149,1,0
144,5,-0.055571311,1,0
144,6,0.146798476,1,0
144,7,0.412862342,1,0
144,8,-0.438548704,1,0
144,9,-0.356898873,1,0
145,0,-0.429288423,0,0
145,1,-0.366091528,0,0
145,2,0.445302645,1,0
145,3,0.137957646,1,0
145,4,0.298029857,1,0
145,5,0.940080909,1,0
145,6,0.933661071,1,1
146,0,-1.092139474,0,0
146,1,-1.017361985,0,0
146,2,-1.696320531,0,0
146,3,-1.323016824,0,0
146,4,-1.102655392,0,0
146,5,-1.186458693,0,0
146,6,-1.432387385,0,0
146,7,-0.724413463,1,0
146,8,-0.460794528,1,0
146,9,-0.569285629,1,0
147,0,0.077524447,0,0
147,1,-0.698162449,0,0
147,2,-0.392096451,0,0
147,3,-0.262511888,1,0
147,4,-1.199006413,1,0
147,5,-1.040234256,1,0
147,6,-1.582993912,1,0
147,7,-0.859677079,1,0
147,8,-0.678256128,1,0
147,9,-0.951287823,1,0
148,0,0.341257577,0,0
148,1,0.02239318,0,0
148,2,-0.238401769,1,0
148,3,-0.706681135,1,0
148,4,-0.138212345,0,0
148,5,-0.298547922,1,0
148,6,0.090791623,1,0
148,7,-0.479702395,1,0
148,8,-0.172413987,1,0
148,9,0.236308387,1,0
149,0,-1.018680101,0,0
149,1,-0.961277239,0,0
149,2,-0.696941771,0,0
149,3,-0.808531791,0,0
149,4,-1.19688014,0,0
149,5,-0.744243353,1,0
149,6,-1.938139323,1,0
149,7,-2.585757653,1,0
149,8,-3.028249047,1,0
149,9,-3.235629641,1,0
150,0,0.008451738,0,0
150,1,0.675584711,0,0
150,2,0.396008148,1,0
150,3,0.5514138,1,0
150,4,0.683968552,1,1
151,0,-0.531598962,0,0
151,1,-0.281323689,0,0
151,2,-0.159696147,0,0
151,3,-0.706082489,0,0
151,4,-1.698490048,0,0
151,5,-1.123355221,1,0
151,6,-1.108612993,1,0
151,7,-1.40829706,1,0
151,8,-1.449972078,1,0
151,9,-0.969860444,1,0
152,0,-0.586622979,0,0
152,1,-0.818258018,0,0
152,2,-0.917087365,0,0
152,3,-1.080090897,1,0
152,4,-0.748312333,0,0
152,5,-1.155525915,1,0
152,6,-0.750358847,1,0
152,7,-0.013463981,1,0
152,8,0.490487151,1,0
152,9,0.44464673,1,1
153,0,-0.964911191,0,0
153,1,-1.319041492,0,0
153,2,-0.994589802,0,0
153,3,-1.573627248,0,0
153,4,-1.672819781,1,0
153,5,-2.502093515,0,0
153,6,-2.06185665,0,0
153,7,-2.725543609,0,0
153,8,-2.309549662,1,0
153,9,-1.871488601,1,0
154,0,-0.030497084,0,0
154,1,0.143683006,0,0
154,2,0.640282674,1,0
154,3,0.378862163,1,1
155,0,0.498001659,1,0
155,1,0.81286885,1,1
156,0,0.119147274,0,0
156,1,0.395399903,0,0
156,2,-0.279394831,0,0
156,3,0.14267488,1,0
156,4,-0.040096026,1,0
156,5,-0.630620265,1,0
156,6,-0.087187836,1,0
156,7,0.597989138,1,0
156,8,0.586402656,1,0
156,9,0.005189714,1,0
157,0,0.05881423,0,0
157,1,0.275793668,0,0
157,2,-0.770744212,0,0
157,3,0.154357559,0,0
157,4,-0.291458792,1,0
157,5,-0.447647471,1,0
157,6,0.032193998,1,0
157,7,0.331913164,1,0
157,8,-1.106894501,1,0
157,9,-1.055372646,1,0
158,0,0.748898893,1,0
158,1,0.450038488,0,0
158,2,-0.330550224,1,0
158,3,-1.028664906,0,0
158,4,-0.797532223,1,0
158,5,-0.439432061,1,0
158,6,-0.520046405,1,0
158,7,-0.543083795,1,0
158,8,-0.079325403,1,0
158,9,0.470994849,1,1
159,0,-0.662996959,0,0
159,1,-0.118843144,1,0
159,2,-0.370657309,0,0
159,3,0.044402229,1,1
160,0,0.319792014,0,0
160,1,0.689177378,1,0
160,2,0.205454779,1,0
160,3,0.504102523,1,0
160,4,0.561645293,1,0
160,5,0.896439652,1,1
161,0,-1.019104374,0,0
161,1,-1.377399472,0,0
161,2,-2.276883461,0,0
161,3,-3.204119624,0,0
161,4,-3.079364249,0,0
161,5,-2.674082447,0,0
161,6,-2.292268296,1,0
161,7,-1.69144488,1,0
161,8,-2.016454062,1,0
161,9,-2.658998213,1,0
162,0,0.511297522,1,0
162,1,0.099157819,0,0
162,2,0.341578986,1,0
162,3,0.344841574,1,0
162,4,0.432634982,1,0
162,5,0.04183303,1,0
162,6,-0.899757913,1,0
162,7,-1.081469996,1,0
162,8,-0.844483049,1,0
162,9,-1.269697173,1,0
163,0,0.182432918,0,0
163,1,0.035224148,0,0
163,2,0.403387782,0,0
163,3,0.999085608,1,1
164,0,0.476271783,0,0
164,1,0.833844026,1,1
165,0,-0.549609794,0,0
165,1,-0.425529437,0,0
165,2,0.014866543,0,0
165,3,0.372200946,1,1
166,0,-1.035897999,0,0
166,1,-1.945446584,0,0
166,2,-1.738016081,0,0
166,3,-1.79104655,0,0
166,4,-2.878278156,0,0
166,5,-1.788182322,0,0
166,6,-1.409698182,0,0
166,7,-1.784077066,0,0
166,8,-1.098475628,1,0
166,9,-0.328095851,1,0
167,0,-0.104478241,0,0
167,1,0.294763687,0,0
167,2,0.002790681,1,0
167,3,0.700522167,1,0
167,4,0.028264319,1,1
168,0,0.062321182,1,1
169,0,-0.250085934,0,0
169,1,-1.359224743,0,0
169,2,-1.161156367,0,0
169,3,-1.29463365,0,0
169,4,-2.191682464,0,0
169,5,-2.029490669,0,0
169,6,-1.744835036,0,0
169,7,-1.552022539,1,0
169,8,-1.823171579,1,0
169,9,-1.305333077,1,0
170,0,0.777285113,1,0
170,1,0.605055058,1,0
170,2,0.874117323,1,0
170,3,0.893958632,1,0
170,4,0.22612055,1,0
170,5,-0.642754451,1,0
170,6,-0.121558497,1,0
170,7,-0.660597098,1,0
170,8,-0.106057649,1,0
170,9,-0.754618655,1,0
171,0,-0.434548723,0,0
171,1,-0.645369301,0,0
171,2,-0.975030724,0,0
171,3,-1.593275643,0,0
171,4,-1.168514197,0,0
171,5,-0.850974994,1,0
171,6,-0.049156363,1,0
171,7,-0.577221117,1,0
171,8,-1.119703328,1,0
171,9,-0.284423015,1,0
172,0,-1.003144026,0,0
172,1,-0.833116819,0,0
172,2,-0.195078714,0,0
172,3,-0.604390468,1,0
172,4,-1.187247571,1,0
172,5,-0.931518781,1,0
172,6,-0.855590292,1,0
172,7,-1.482505543,1,0
172,8,-2.291514886,1,0
172,9,-2.177669362,1,0
173,0,0.258844379,0,0
173,1,0.469237358,1,0
173,2,-0.536022932,0,0
173,3,0.139569073,0,0
173,4,0.313903453,1,0
173,5,-0.228321226,1,0
173,6,-0.232612847,1,0
173,7,-0.29492221,1,0
173,8,0.233343456,1,0
173,9,0.909537163,1,0
174,0,-0.133113438,0,0
174,1,-0.126965124,0,0
174,2,-0.436892658,0,0
174,3,-0.463355207,1,0
174,4,-0.525514677,1,0
174,5,-0.390132772,1,0
174,6,-0.701496573,1,0
174,7,-1.584731066,1,0
174,8,-1.483846742,1,0
174,9,-1.205685747,1,0
175,0,0.749678197,0,0
175,1,0.706334813,0,0
175,2,0.649163962,0,1
176,0,0.110864496,0,0
176,1,0.532841813,0,0
176,2,0.925682764,0,0
176,3,0.615801519,1,1
177,0,0.864641974,0,0
177,1,0.585689712,1,0
177,2,-0.034147636,1,0
177,3,-0.14108435,0,0
177,4,-0.509992566,1,0
177,5,-0.425731224,1,0
177,6,-0.435379877,1,0
177,7,-0.111656966,1,0
177,8,-0.120372962,1,0
177,9,0.387694163,1,0
178,0,0.611377465,0,0
178,1,0.529603918,0,0
178,2,0.238170354,0,0
178,3,-0.476173271,0,0
178,4,0.087886165,1,0
178,5,0.046833073,1,1
179,0,-1.042540896,0,0
179,1,-0.662547,0,0
179,2,-0.210170477,1,0
179,3,-0.446430654,1,0
179,4,-0.508583154,1,0
179,5,-0.537185071,1,0
179,6,-0.532797951,1,0
179,7,-1.013255079,1,0
179,8,-0.849932002,1,0
179,9,0.286326535,1,0
180,0,-0.130829854,0,0
180,1,0.354675843,0,0
180,2,0.756947565,1,1
181,0,0.4431977,0,0
181,1,0.046440812,0,0
181,2,0.836681644,0,0
181,3,0.526659993,1,0
181,4,-0.016309366,1,1
182,0,0.530132917,0,0
182,1,-0.445242744,0,0
182,2,-0.142149437,1,0
182,3,-0.663187839,1,0
182,4,-0.40297407,1,0
182,5,-0.764568042,1,0
182,6,-1.446898366,1,0
182,7,-1.884573395,1,0
182,8,-1.861044624,1,0
182,9,-2.711984526,1,0
183,0,0.121536316,1,0
183,1,-0.711084868,0,0
183,2,-0.443621095,1,0
183,3,-1.088115408,0,0
183,4,-1.076026967,1,0
183,5,-0.391629297,1,0
183,6,-0.708580944,1,0
183,7,-0.978913581,1,0
183,8,-1.712181583,1,0
183,9,-2.416556288,1,0
184,0,-0.412313092,0,0
184,1,-0.482642259,0,0
184,2,0.078185709,0,0
184,3,0.356740054,1,0
184,4,-0.068832454,1,0
184,5,0.089620162,1,0
184,6,0.407822865,1,1
185,0,0.663582742,0,0
185,1,0.983430777,0,0
185,2,0.061521975,0,0
185,3,0.687984709,1,1
186,0,-1.36811201,0,0
186,1,-0.886720605,0,0
186,2,-0.985342451,0,0
186,3,-1.338626097,0,0
186,4,-0.657428451,0,0
186,5,-1.082182347,1,0
186,6,-0.594593955,1,0
186,7,-0.795762108,1,0
186,8,-0.826701007,1,0
186,9,-1.169069064,1,0
187,0,-0.578303518,0,0
187,1,-0.402479749,0,0
187,2,-0.159100331,0,0
187,3,0.777106708,0,0
187,4,-0.435735162,1,0
187,5,-0.105569631,1,1
188,0,0.800936598,0,0
188,1,0.340699905,1,0
188,2,-0.027565666,0,0
188,3,0.913430467,1,0
188,4,0.455550313,1,0
188,5,0.029731919,1,0
188,6,0.34593426,1,0
188,7,0.115639973,1,0
188,8,0.013278027,1,1
189,0,-0.499459591,0,0
189,1,-0.586323043,0,0
189,2,-1.361383683,0,0
189,3,-1.360810898,1,0
189,4,-0.467621872,0,0
189,5,-0.719753702,1,0
189,6,0.013448227,1,0
189,7,0.304522896,1,1
190,0,-1.266536755,0,0
190,1,-1.043527138,0,0
190,2,-1.232356181,0,0
190,3,-1.167912152,0,0
190,4,-0.913253708,0,0
190,5,-1.359389211,1,0
190,6,-0.80163385,1,0
190,7,-1.04463597,1,0
190,8,-1.220081303,1,0
190,9,-1.268729383,1,0
191,0,-0.890080208,0,0
191,1,-0.789719612,0,0
191,2,-0.80435843,0,0
191,3,-0.862074999,0,0
191,4,0.279938189,1,0
191,5,0.953578185,1,0
191,6,0.353521135,1,0
191,7,0.777648109,1,0
191,8,0.870673126,1,0
191,9,0.542831703,1,0
192,0,-0.052554983,0,0
192,1,0.619763817,0,0
192,2,0.400056133,0,0
192,3,-0.462182305,1,0
192,4,0.505937246,1,0
192,5,0.295902621,1,0
192,6,0.45237351,1,1
193,0,-0.901974176,0,0
193,1,-1.570292493,0,0
193,2,-1.760545547,0,0
193,3,-1.571653027,0,0
193,4,-1.198599624,1,0
193,5,-0.687436529,1,0
193,6,-1.195775659,1,0
193,7,-0.258564944,1,0
193,8,0.296133092,1,0
193,9,0.62361497,1,0
194,0,0.240912386,0,0
194,1,0.032066352,0,0
194,2,0.21357512,1,0
194,3,-0.181035197,0,0
194,4,-0.442959101,1,0
194,5,-0.636085494,1,0
194,6,0.36050376,1,0
194,7,0.428925962,1,0
194,8,0.383217127,1,0
194,9,0.508277681,1,0
195,0,-1.218299297,0,0
195,1,-1.109208334,0,0
195,2,-0.575124047,0,0
195,3,-0.07303872,0,0
195,4,0.387542556,1,0
195,5,0.356131234,1,1
196,0,0.424068862,0,0
196,1,0.974669409,1,1
197,0,-0.175024031,0,0
197,1,-0.413760729,0,0
197,2,-0.426932528,1,0
197,3,-0.123758308,1,0
197,4,-0.202624743,1,0
197,5,-0.541868157,1,0
197,6,-1.410183786,1,0
197,7,-1.636648242,1,0
197,8,-0.668584676,1,0
197,9,-0.995720593,1,0
198,0,-0.180399425,0,0
198,1,-0.654550042,0,0
198,2,-0.54519305,1,0
198,3,-1.628526211,1,0
198,4,-1.746632524,1,0
198,5,-1.696325391,0,0
198,6,-1.954720435,0,0
198,7,-1.379344179,1,0
198,8,-2.160796165,1,0
198,9,-1.412476522,1,0
199,0,0.944622899,1,0
199,1,0.684970137,1,0
199,2,0.365609984,1,0
199,3,0.266150213,1,0
199,4,0.457489932,1,0
199,5,0.81569393,1,0
199,6,-0.039224114,1,0
199,7,-0.477883499,1,0
199,8,-0.719191536,1,0
199,9,-0.694113319,1,0
200,0,-0.288500849,0,0
200,1,-0.481616324,0,0
200,2,0.01468389,1,0
200,3,-0.268031257,0,0
200,4,-0.279759714,1,0
200,5,-0.707764157,1,0
200,6,0.005015708,1,0
200,7,-0.234968167,1,0
200,8,-0.56111353,1,0
200,9,-1.609488884,1,0
201,0,0.409546799,0,0
201,1,0.285609422,1,0
201,2,0.38744034,1,0
201,3,0.131078223,1,0
201,4,0.636046444,1,0
201,5,0.890870503,1,0
201,6,0.319284207,1,0
201,7,0.050594882,1,0
201,8,0.20487634,1,0
201,9,0.15130334,1,0
202,0,-0.534568758,0,0
202,1,-1.780962992,0,0
202,2,-1.613491651,0,0
202,3,-1.953631762,0,0
202,4,-2.193792785,0,0
202,5,-2.515791914,0,0
202,6,-2.034665951,0,0
202,7,-1.932249563,1,0
202,8,-1.470950821,1,0
202,9,-0.966261331,1,0
203,0,0.087126227,0,0
203,1,-0.476739645,1,0
203,2,0.433564643,0,0
203,3,0.304020058,0,0
203,4,-0.246854575,1,0
203,5,-0.084175679,1,0
203,6,0.670055116,1,1
204,0,0.152612708,0,0
204,1,0.016483495,0,0
204,2,0.037564329,0,0
204,3,0.273302474,0,0
204,4,0.675631222,1,0
204,5,0.32833254,1,0
204,6,-0.058536556,1,1
205,0,-0.037809793,0,0
205,1,0.296067872,1,0
205,2,0.19983778,0,0
205,3,-0.367084909,1,0
205,4,0.342778765,1,0
205,5,-0.611049631,1,0
205,6,-1.427497435,1,0
205,7,-2.25961316,1,0
205,8,-2.120319443,1,0
205,9,-2.0681866,1,0
206,0,-0.918926893,0,0
206,1,0.096447796,0,0
206,2,-0.259256671,0,0
206,3,-0.474922577,0,0
206,4,-0.969426414,0,0
206,5,-0.208530777,1,1
207,0,0.030625026,0,0
207,1,-0.23972319,0,0
207,2,-0.79161792,1,0
207,3,-0.704858304,0,0
207,4,-0.419000521,1,0
207,5,-1.414787782,1,0
207,6,-1.018411363,1,0
207,7,-1.589566761,1,0
207,8,-0.673611567,1,0
207,9,-0.915642389,1,0
208,0,-0.307610742,0,0
208,1,-0.382931929,0,0
208,2,0.221861428,1,1
209,0,0.626379221,1,0
209,1,0.377688848,1,0
209,2,-0.652660716,1,0
209,3,-0.410141633,0,0
209,4,0.182162136,1,0
209,5,-0.134772231,1,0
209,6,-0.779951711,1,0
209,7,-1.025008962,1,0
209,8,-1.202244748,1,0
209,9,-1.525246711,1,0
210,0,-0.454090873,0,0
210,1,0.044188673,1,0
210,2,-0.645300347,1,0
210,3,-0.657695968,1,0
210,4,0.019722093,1,0
210,5,-0.305400158,1,0
210,6,-1.188730738,1,0
210,7,-1.913615099,1,0
210,8,-2.090046153,1,0
210,9,-2.617416776,1,0
211,0,0.22352216,0,0
211,1,0.484571976,0,0
211,2,0.59410543,1,1
212,0,-0.825135486,0,0
212,1,-1.035399265,0,0
212,2,-2.071562087,0,0
212,3,-3.431235669,0,0
212,4,-3.3964311,0,0
212,5,-3.527911907,0,0
212,6,-3.950085966,0,0
212,7,-4.515555282,0,0
212,8,-4.621143552,0,0
212,9,-5.022741684,0,0
213,0,-0.710803108,0,0
213,1,0.329323071,0,0
213,2,-0.114975892,0,0
213,3,-0.381398817,1,0
213,4,-0.233759454,1,0
213,5,-0.769597153,1,0
213,6,-1.302866019,1,0
213,7,-1.108281464,1,0
213,8,-1.168752705,1,0
213,9,-1.738382516,1,0
214,0,-0.485685915,0,0
214,1,-0.008681213,1,0
214,2,-0.03329727,1,0
214,3,0.522285528,0,0
214,4,0.574665576,1,0
214,5,-0.006016571,1,0
214,6,-0.532122021,1,0
214,7,-0.983631941,1,0
214,8,-0.991659707,1,0
214,9,-1.072789801,1,0
215,0,0.782084823,1,1
216,0,-0.511756578,0,0
216,1,-0.433098763,0,0
216,2,0.584960053,1,0
216,3,0.690637878,1,1
217,0,-0.741674329,0,0
217,1,-0.103043347,0,0
217,2,0.149273535,0,0
217,3,-0.542603834,1,0
217,4,0.232703045,1,0
217,5,0.271658042,1,0
217,6,0.643899772,1,1
218,0,-0.077394327,0,0
218,1,0.091888016,0,0
218,2,0.766898246,1,1
219,0,0.213841849,0,0
219,1,0.066013823,0,0
219,2,-0.352083356,0,0
219,3,-0.236188846,0,0
219,4,-0.862194765,0,0
219,5,-0.390983981,1,1
220,0,0.464446371,1,0
220,1,0.445181889,1,0
220,2,-0.304698533,1,0
220,3,-0.765277484,0,0
220,4,-0.472964656,1,0
220,5,-0.589130065,1,0
220,6,0.041964679,1,0
220,7,-0.052091333,1,0
220,8,0.455444529,1,0
220,9,0.597514775,1,0
221,0,0.333023301,0,0
221,1,-0.320417058,1,0
221,2,-1.014398925,0,0
221,3,-1.039278224,0,0
221,4,-1.165587679,0,0
221,5,-1.257054079,0,0
221,6,-1.051600595,1,0
221,7,-1.282888079,1,0
221,8,-1.736005339,1,0
221,9,-1.928054601,1,0
222,0,-1.096506892,0,0
222,1,-0.399410089,0,0
222,2,-0.350308744,0,0
222,3,-0.594078997,0,0
222,4,-0.619021753,0,0
222,5,-1.100935821,1,0
222,6,-0.772284192,1,0
222,7,0.062157375,1,0
222,8,-0.621756634,1,0
222,9,-0.829119347,1,0
223,0,-0.685500816,0,0
223,1,-1.094197696,0,0
223,2,-0.793113428,0,0
223,3,-0.802223682,0,0
223,4,-0.832713857,0,0
223,5,-0.874709987,1,0
223,6,-1.389487401,1,0
223,7,-1.008855313,1,0
223,8,-1.059655065,1,0
223,9,-0.359211946,1,0
224,0,0.069283735,0,0
224,1,0.031666505,0,0
224,2,0.246992748,0,0
224,3,0.255981209,1,1
225,0,-0.254505035,0,0
225,1,-0.006020233,0,0
225,2,-0.115718527,0,0
225,3,-0.475076844,0,0
225,4,-1.847782529,0,0
225,5,-1.668112207,1,0
225,6,-1.39390421,1,0
225,7,-0.936981448,1,0
225,8,-0.204147316,1,0
225,9,-0.753440735,1,0
226,0,-0.845279856,0,0
226,1,-1.64542525,0,0
226,2,-2.118267007,0,0
226,3,-2.275232387,0,0
226,4,-2.631400847,0,0
226,5,-2.390361499,0,0
226,6,-1.821613144,0,0
226,7,-2.102640655,1,0
226,8,-1.593119675,1,0
226,9,-0.50997568,1,0
227,0,0.076909364,0,0
227,1,0.114042511,0,0
227,2,0.184039099,0,0
227,3,0.448354517,1,0
227,4,0.12932883,1,0
227,5,0.699369081,1,0
227,6,0.680952337,1,1
228,0,0.615333997,0,0
228,1,0.400582626,1,0
228,2,0.108121571,1,0
228,3,0.981931435,1,0
228,4,0.807763485,1,1
229,0,-0.851822962,0,0
229,1,-1.361749291,0,0
229,2,-1.39426617,0,0
229,3,-1.681482704,0,0
229,4,-1.758808283,0,0
229,5,-1.70722078,1,0
229,6,-1.067675376,0,0
229,7,-1.280813458,1,0
229,8,-0.631209665,1,0
229,9,-0.742065,1,0
230,0,0.143407817,0,0
230,1,0.323057021,0,0
230,2,0.416372622,1,0
230,3,-0.019281758,1,0
230,4,-0.065878416,1,0
230,5,0.030897136,1,0
230,6,-0.710876878,1,0
230,7,-0.757459335,1,0
230,8,-0.631842824,1,0
230,9,-0.150507955,1,0
231,0,-0.605574124,0,0
231,1,-0.587236221,0,0
231,2,-0.453664254,0,0
231,3,0.22718265,0,0
231,4,-0.117764458,1,0
231,5,0.574096541,1,0
231,6,0.797023791,1,0
231,7,0.795968503,1,0
231,8,0.907468476,1,1
232,0,-0.268045426,0,0
232,1,0.535612522,0,0
232,2,-0.080278911,0,0
232,3,-0.510852064,0,0
232,4,0.078179227,0,0
232,5,0.157205149,1,0
232,6,0.711080387,1,0
232,7,0.92024857,1,0
232,8,0.906217098,1,0
232,9,0.52227642,1,0
233,0,0.08016925,0,0
233,1,0.361591709,0,0
233,2,0.413899503,1,0
233,3,-0.523324017,1,0
233,4,0.000892019,1,0
233,5,-0.356700757,1,0
233,6,0.00370992,1,0
233,7,0.390287884,1,0
233,8,0.518023076,1,0
233,9,0.480460959,1,1
234,0,0.904860598,0,0
234,1,0.640569208,0,0
234,2,0.207266799,1,0
234,3,0.152835386,1,0
234,4,-0.005322941,1,0
234,5,-0.230335548,1,0
234,6,-0.626695368,1,0
234,7,-1.059599527,1,0
234,8,-0.256360831,1,0
234,9,0.123428976,1,0
235,0,0.08673579,0,0
235,1,-0.435206957,0,0
235,2,-0.326634523,0,0
235,3,-1.222924605,0,0
235,4,-1.400077334,1,0
235,5,-1.052194953,1,0
235,6,-0.665106857,1,0
235,7,-0.686167345,1,0
235,8,-1.549747931,1,0
235,9,-2.533432776,1,0
236,0,-0.436761687,0,0
236,1,-0.419951557,0,0
236,2,-1.162019615,0,0
236,3,-0.619534147,0,0
236,4,-0.638602285,0,0
236,5,-0.635601657,1,0
236,6,-0.966454272,1,0
236,7,-0.502716309,1,0
236,8,-0.802833445,1,0
236,9,-1.677044974,1,0
237,0,-0.202424101,0,0
237,1,-0.416500077,0,0
237,2,0.66034629,0,0
237,3,0.992482539,1,1
238,0,-0.606849264,0,0
238,1,-1.404782069,0,0
238,2,-1.017709316,0,0
238,3,-0.207700175,0,0
238,4,0.396210392,1,0
238,5,0.501305787,1,0
238,6,0.954967002,1,0
238,7,-0.16890991,1,1
239,0,0.587756138,0,0
239,1,-0.190096928,0,0
239,2,-0.474174825,0,0
239,3,-0.042990402,0,0
239,4,0.076795576,1,0
239,5,0.021842751,1,0
239,6,-0.90903388,1,0
239,7,-1.026333231,1,0
239,8,-1.715629008,1,0
239,9,-1.838382245,1,0
240,0,-1.006970669,0,0
240,1,-1.664762006,0,0
240,2,-1.786722037,0,0
240,3,-1.789377385,0,0
240,4,-1.501477151,0,0
240,5,-2.154837214,0,0
240,6,-2.791110234,0,0
240,7,-1.816874615,1,0
240,8,-2.140406468,1,0
240,9,-2.255341538,1,0
241,0,-0.034731271,0,0
241,1,-0.399424567,0,0
241,2,-0.071222318,1,0
241,3,-1.341402017,1,0
241,4,-0.629371579,1,0
241,5,-0.411866761,1,0
241,6,0.685428042,1,0
241,7,0.883649404,1,0
241,8,0.291579593,1,0
241,9,-0.205975921,1,0
242,0,0.635601335,0,1
243,0,0.904807345,0,0
243,1,0.668497003,0,0
243,2,0.958688301,1,0
243,3,0.450006252,1,0
243,4,0.946164919,1,1
244,0,-0.79872,0,0
244,1,-0.574542419,0,0
244,2,-0.548577973,0,0
244,3,-0.262265629,0,0
244,4,0.424365073,1,0
244,5,0.440200188,1,0
244,6,0.161914559,1,0
244,7,-0.637120266,1,0
244,8,-0.681254298,1,0
244,9,-1.105777248,1,0
245,0,0.70950823,0,0
245,1,0.951787973,1,0
245,2,0.395230967,1,0
245,3,0.351238709,1,0
245,4,0.752660878,1,1
246,0,-0.198407437,0,0
246,1,0.19057008,0,0
246,2,-0.152639997,0,0
246,3,-0.233511207,0,0
246,4,0.326729474,1,0
246,5,0.644320473,1,1
247,0,0.221894993,0,0
247,1,0.657114532,0,0
247,2,0.635326238,0,1
248,0,0.560026624,0,0
248,1,0.04400424,0,0
248,2,-0.14209015,0,0
248,3,-0.44579613,1,0
248,4,-0.664408024,1,0
248,5,-1.147555031,1,0
248,6,-1.286876346,1,0
248,7,-1.599170972,1,0
