id,t0,L,A,Y
176,6,E,1,0
176,7,E,1,0
176,8,E,1,0
176,9,E,0,0
177,0,D,0,0
177,1,E,1,0
177,2,E,1,0
177,3,E,1,0
177,4,E,0,0
177,5,E,1,0
177,6,E,1,0
177,7,E,1,0
177,8,E,0,0
177,9,E,1,0
178,0,C,0,1
179,0,D,0,0
179,1,E,1,0
179,2,B,0,0
179,3,D,1,0
179,4,E,1,0
179,5,E,1,0
179,6,E,1,0
179,7,E,1,0
179,8,E,1,0
179,9,E,1,0
180,0,C,0,0
180,1,E,0,0
180,2,E,0,0
180,3,E,1,1
181,0,A,0,0
181,1,D,0,0
181,2,E,1,0
181,3,B,1,0
181,4,A,1,0
181,5,D,1,0
181,6,E,1,0
181,7,E,1,0
181,8,E,1,0
181,9,E,0,0
182,0,A,0,0
182,1,D,0,0
182,2,E,0,0
182,3,E,0,0
182,4,E,1,1
183,0,D,0,0
183,1,B,0,0
183,2,D,1,0
183,3,C,1,0
183,4,B,1,0
183,5,D,1,0
183,6,E,0,0
183,7,E,1,0
183,8,E,0,0
183,9,E,1,0
184,0,A,0,0
184,1,D,1,0
184,2,B,0,0
184,3,D,1,0
184,4,E,1,0
184,5,E,1,0
184,6,E,1,0
184,7,E,1,0
184,8,E,0,0
184,9,E,1,0
185,0,D,0,0
185,1,B,1,0
185,2,A,1,0
185,3,A,1,0
185,4,A,1,0
185,5,A,1,0
185,6,E,1,0
185,7,E,1,0
185,8,E,1,0
185,9,E,0,0
186,0,D,0,0
186,1,E,1,0
186,2,E,0,0
186,3,E,1,0
186,4,E,1,0
186,5,E,1,0
186,6,E,1,0
186,7,E,1,0
186,8,E,1,0
186,9,E,1,0
187,0,D,0,0
187,1,E,0,0
187,2,E,1,0
187,3,B,1,0
187,4,A,1,0
187,5,D,1,0
187,6,E,0,0
187,7,E,1,0
187,8,E,1,0
187,9,E,0,0
188,0,D,0,0
188,1,B,1,0
188,2,A,0,0
188,3,D,1,0
188,4,E,1,0
188,5,E,1,0
188,6,E,0,1
189,0,D,0,0
189,1,E,0,0
189,2,B,1,0
189,3,A,1,0
189,4,D,1,0
189,5,E,1,0
189,6,E,1,0
189,7,E,1,1
190,0,D,0,1
191,0,D,0,0
191,1,B,1,0
191,2,B,1,0
191,3,A,1,1
192,0,E,0,1
193,0,A,0,0
193,1,B,1,0
193,2,A,1,0
193,3,A,1,0
193,4,A,1,0
193,5,D,0,0
193,6,E,1,0
193,7,E,1,0
193,8,E,1,0
193,9,E,1,0
194,0,D,0,0
194,1,E,0,0
194,2,E,1,1
195,0,D,0,0
195,1,B,1,0
195,2,A,1,1
196,0,B,0,0
196,1,D,0,0
196,2,E,1,0
196,3,E,1,0
196,4,E,0,0
196,5,E,1,1
197,0,A,0,0
197,1,D,0,0
197,2,B,1,0
197,3,E,1,0
197,4,E,0,0
197,5,E,0,0
197,6,E,1,0
197,7,A,1,0
197,8,D,0,0
197,9,A,1,1
198,0,C,0,0
198,1,A,0,0
198,2,D,1,0
198,3,E,1,0
198,4,E,1,0
198,5,E,1,0
198,6,E,1,0
198,7,E,1,0
198,8,E,1,0
198,9,E,1,0
199,0,E,0,0
199,1,E,1,0
199,2,E,1,0
199,3,E,1,0
199,4,A,0,0
199,5,A,1,0
199,6,D,0,0
199,7,E,1,1
200,0,D,0,0
200,1,B,1,0
200,2,A,1,0
200,3,A,1,0
200,4,D,1,0
200,5,E,1,0
200,6,E,1,0
200,7,E,1,0
200,8,E,1,0
200,9,E,0,0
201,0,A,0,0
201,1,D,0,0
201,2,E,1,0
201,3,B,1,0
201,4,A,1,0
201,5,A,1,0
201,6,A,0,0
201,7,A,1,0
201,8,D,1,0
201,9,A,1,0
202,0,D,0,0
202,1,E,0,0
202,2,E,0,0
202,3,E,1,0
202,4,E,1,0
202,5,E,1,0
202,6,E,1,0
202,7,E,0,0
202,8,E,1,0
202,9,E,0,0
203,0,B,0,0
203,1,C,0,0
203,2,B,1,0
203,3,D,1,0
203,4,E,0,0
203,5,E,0,0
203,6,E,0,1
204,0,A,0,0
204,1,A,0,0
204,2,C,1,0
204,3,A,1,0
204,4,D,1,0
204,5,E,1,0
204,6,E,1,0
204,7,E,1,0
204,8,E,1,0
204,9,A,1,0
205,0,A,0,0
205,1,D,1,1
206,0,B,0,0
206,1,B,1,0
206,2,A,0,1
207,0,A,0,0
207,1,A,0,0
207,2,A,1,0
207,3,D,1,0
207,4,A,1,0
207,5,E,1,1
208,0,E,0,0
208,1,E,1,0
208,2,E,0,0
208,3,E,1,0
208,4,E,1,0
208,5,E,1,0
208,6,E,1,0
208,7,E,1,0
208,8,E,0,0
208,9,E,0,1
209,0,B,0,0
209,1,B,1,0
209,2,D,1,0
209,3,E,1,0
209,4,E,1,0
209,5,E,1,0
209,6,E,1,0
209,7,E,0,0
209,8,E,1,0
209,9,E,1,0
210,0,D,0,0
210,1,B,0,0
210,2,D,1,0
210,3,E,1,0
210,4,A,1,0
210,5,D,1,0
210,6,E,0,0
210,7,E,1,0
210,8,E,1,0
210,9,E,1,0
211,0,A,0,0
211,1,D,0,0
211,2,B,1,0
211,3,D,0,0
211,4,E,1,0
211,5,E,1,0
211,6,E,0,0
211,7,E,1,0
211,8,A,1,0
211,9,D,1,0
212,0,D,0,0
212,1,B,0,0
212,2,E,0,0
212,3,E,1,0
212,4,E,1,0
212,5,E,1,0
212,6,E,1,0
212,7,E,1,0
212,8,E,0,0
212,9,E,1,0
213,0,D,0,0
213,1,E,0,0
213,2,E,0,0
213,3,E,1,0
213,4,E,0,0
213,5,E,0,0
213,6,E,1,0
213,7,E,1,0
213,8,E,1,0
213,9,E,1,0
214,0,D,0,0
214,1,B,1,0
214,2,D,1,1
215,0,D,0,0
215,1,B,0,0
215,2,A,0,0
215,3,D,1,0
215,4,E,1,0
215,5,E,1,0
215,6,E,1,0
215,7,E,1,0
215,8,E,1,1
216,0,A,0,0
216,1,A,1,0
216,2,E,1,0
216,3,E,1,0
216,4,E,1,0
216,5,E,0,0
216,6,E,1,0
216,7,E,1,0
216,8,E,1,0
216,9,E,1,0
217,0,C,0,0
217,1,E,0,0
217,2,E,1,0
217,3,E,1,0
217,4,E,0,0
217,5,E,0,0
217,6,E,1,0
217,7,E,0,0
217,8,E,1,0
217,9,E,1,0
218,0,D,0,0
218,1,A,1,0
218,2,D,1,0
218,3,A,0,0
218,4,D,1,0
218,5,D,1,0
218,6,E,0,0
218,7,E,1,0
218,8,E,1,0
218,9,E,0,0
219,0,E,0,0
219,1,E,0,0
219,2,E,0,0
219,3,E,1,0
219,4,E,1,0
219,5,E,1,0
219,6,E,0,1
220,0,B,0,0
220,1,E,1,1
221,0,D,0,0
221,1,B,0,0
221,2,E,1,0
221,3,E,1,0
221,4,E,1,0
221,5,E,1,0
221,6,E,1,0
221,7,A,1,0
221,8,D,1,0
221,9,A,1,0
222,0,E,0,0
222,1,B,1,0
222,2,E,1,0
222,3,E,0,0
222,4,B,1,0
222,5,A,1,0
222,6,E,1,0
222,7,E,1,0
222,8,E,1,0
222,9,E,0,0
223,0,D,0,0
223,1,B,0,0
223,2,E,1,0
223,3,E,1,0
223,4,E,1,0
223,5,E,1,0
223,6,E,0,0
223,7,E,1,0
223,8,E,1,0
223,9,E,1,0
224,0,D,0,0
224,1,E,0,0
224,2,E,1,0
224,3,E,1,1
225,0,B,0,0
225,1,D,1,0
225,2,A,1,0
225,3,D,0,0
225,4,E,1,0
225,5,E,1,0
225,6,E,1,0
225,7,A,1,0
225,8,A,1,0
225,9,A,1,0
226,0,D,0,0
226,1,E,1,0
226,2,E,1,0
226,3,B,1,0
226,4,E,1,0
226,5,E,1,0
226,6,E,0,0
226,7,E,1,0
226,8,A,1,0
226,9,A,0,0
227,0,A,0,0
227,1,D,0,0
227,2,B,1,0
227,3,B,1,0
227,4,E,1,0
227,5,E,1,0
227,6,E,1,0
227,7,E,1,0
227,8,E,0,0
227,9,E,1,0
228,0,C,0,0
228,1,A,0,0
228,2,A,1,0
228,3,D,1,0
228,4,E,1,0
228,5,E,1,0
228,6,E,1,0
228,7,E,1,0
228,8,E,0,0
228,9,E,1,0
229,0,C,0,0
229,1,E,0,1
230,0,C,0,0
230,1,B,1,0
230,2,E,1,0
230,3,E,1,0
230,4,E,1,0
230,5,E,1,0
230,6,E,1,0
230,7,E,1,0
230,8,E,1,0
230,9,E,1,0
231,0,E,0,0
231,1,E,0,0
231,2,E,1,0
231,3,E,1,0
231,4,E,1,0
231,5,E,0,0
231,6,E,1,0
231,7,E,1,0
231,8,E,1,0
231,9,E,1,0
232,0,C,0,1
233,0,C,0,0
233,1,E,1,0
233,2,E,1,0
233,3,B,1,0
233,4,D,1,1
234,0,C,0,0
234,1,E,0,0
234,2,E,1,0
234,3,E,1,0
234,4,E,1,0
234,5,E,0,0
234,6,E,1,0
234,7,E,1,0
234,8,E,1,0
234,9,A,1,0
235,0,D,0,0
235,1,A,1,0
235,2,E,1,0
235,3,E,0,0
235,4,E,1,0
235,5,E,1,0
235,6,A,1,0
235,7,D,1,0
235,8,E,1,1
236,0,B,0,0
236,1,A,0,0
236,2,A,1,0
236,3,D,1,0
236,4,E,1,0
236,5,E,1,0
236,6,A,1,0
236,7,A,1,0
236,8,D,1,0
236,9,E,1,0
237,0,D,0,1
238,0,A,0,0
238,1,D,0,0
238,2,B,1,0
238,3,C,1,0
238,4,A,1,0
238,5,A,1,0
238,6,D,1,0
238,7,E,1,0
238,8,E,1,0
238,9,E,0,0
239,0,D,0,0
239,1,E,0,0
239,2,E,1,0
239,3,E,1,0
239,4,E,1,0
239,5,E,0,0
239,6,E,1,0
239,7,E,1,0
239,8,E,1,0
239,9,E,1,0
240,0,D,0,0
240,1,E,0,0
240,2,B,0,0
240,3,E,1,0
240,4,E,1,0
240,5,E,1,1
241,0,A,0,0
241,1,E,0,0
241,2,E,1,0
241,3,A,0,0
241,4,D,1,0
241,5,E,1,0
241,6,E,0,0
241,7,E,1,0
241,8,E,1,0
241,9,E,1,0
242,0,C,0,0
242,1,A,0,0
242,2,D,1,0
242,3,E,1,0
242,4,E,1,0
242,5,A,1,0
242,6,D,1,0
242,7,E,1,0
242,8,E,1,0
242,9,E,1,0
243,0,D,0,0
243,1,B,1,0
243,2,A,1,0
243,3,A,1,0
243,4,A,1,0
243,5,A,0,1
244,0,D,0,0
244,1,B,0,0
244,2,A,1,0
244,3,D,1,0
244,4,E,0,0
244,5,E,1,0
244,6,E,1,1
245,0,D,0,0
245,1,E,1,0
245,2,E,1,0
245,3,E,1,0
245,4,E,1,1
246,0,B,0,0
246,1,A,0,1
247,0,A,0,0
247,1,D,1,0
247,2,A,1,0
247,3,D,0,0
247,4,E,1,0
247,5,E,1,0
247,6,E,1,0
247,7,A,1,0
247,8,D,1,0
247,9,E,1,0
248,0,B,0,0
248,1,B,1,0
248,2,E,1,0
248,3,B,1,0
248,4,A,1,0
248,5,D,1,0
248,6,E,1,0
248,7,E,1,0
248,8,E,0,0
248,9,E,1,0
249,0,B,0,1
250,0,A,0,0
250,1,C,0,0
250,2,B,0,0
250,3,A,1,0
250,4,A,1,0
250,5,D,1,0
250,6,E,0,0
250,7,E,1,0
250,8,E,1,0
250,9,E,0,0
251,0,A,0,0
251,1,D,0,1
252,0,A,0,0
252,1,D,1,0
252,2,E,1,0
252,3,E,0,0
252,4,E,1,0
252,5,E,1,0
252,6,E,1,0
252,7,E,1,0
252,8,E,0,0
252,9,E,1,0
253,0,B,0,0
253,1,D,1,0
253,2,E,0,0
253,3,E,1,0
253,4,E,1,0
253,5,E,1,0
253,6,A,1,0
253,7,D,1,0
253,8,D,0,0
253,9,E,1,0
254,0,A,0,0
254,1,D,0,0
254,2,E,1,0
254,3,E,1,0
254,4,E,0,0
254,5,E,1,0
254,6,E,0,0
254,7,E,1,0
254,8,E,0,0
254,9,E,0,0
255,0,B,0,0
255,1,D,0,0
255,2,E,1,0
255,3,E,1,0
255,4,E,1,0
255,5,E,1,0
255,6,E,1,0
255,7,E,0,0
255,8,E,1,0
255,9,E,1,0
256,0,A,0,0
256,1,B,1,0
256,2,A,1,0
256,3,A,1,0
256,4,D,1,0
256,5,E,1,0
256,6,E,0,1
257,0,A,0,0
257,1,A,0,0
257,2,D,1,0
257,3,E,1,0
257,4,E,1,0
257,5,E,1,0
257,6,E,1,0
257,7,E,0,0
257,8,E,1,0
257,9,E,0,0
258,0,D,0,0
258,1,E,0,0
258,2,E,1,0
258,3,E,1,0
258,4,E,0,0
258,5,E,1,0
258,6,E,1,0
258,7,E,1,0
258,8,E,1,0
258,9,E,1,0
259,0,E,0,0
259,1,A,1,0
259,2,D,1,0
259,3,B,0,0
259,4,A,1,0
259,5,D,1,0
259,6,E,1,0
259,7,E,1,0
259,8,E,1,0
259,9,E,1,0
260,0,A,0,0
260,1,A,0,0
260,2,D,1,0
260,3,A,1,0
260,4,D,1,0
260,5,E,1,0
260,6,E,1,0
260,7,E,1,0
260,8,E,0,0
260,9,E,1,0
261,0,C,0,0
261,1,A,1,0
261,2,D,1,0
261,3,A,1,0
261,4,C,1,0
261,5,E,1,0
261,6,E,1,0
261,7,E,1,0
261,8,A,1,0
261,9,D,0,0
262,0,D,0,0
262,1,B,0,0
262,2,D,1,0
262,3,E,1,1
263,0,D,0,0
263,1,E,0,0
263,2,E,1,0
263,3,E,1,0
263,4,E,1,1
264,0,D,0,0
264,1,E,1,0
264,2,B,1,1
265,0,D,0,0
265,1,B,0,0
265,2,B,1,0
265,3,E,1,0
265,4,E,1,0
265,5,E,1,0
265,6,E,1,0
265,7,A,1,0
265,8,D,1,0
265,9,E,1,0
266,0,D,0,0
266,1,A,0,1
267,0,A,0,0
267,1,C,1,0
267,2,B,0,0
267,3,A,1,0
267,4,D,0,0
267,5,E,1,0
267,6,E,1,0
267,7,A,1,0
267,8,A,1,0
267,9,D,1,0
268,0,B,0,0
268,1,A,0,0
268,2,A,0,0
268,3,A,1,0
268,4,A,0,0
268,5,D,1,0
268,6,E,1,0
268,7,E,1,0
268,8,E,1,0
268,9,E,1,1
269,0,C,0,0
269,1,B,0,0
269,2,A,1,0
269,3,D,0,0
269,4,E,0,0
269,5,E,0,0
269,6,E,1,0
269,7,E,1,0
269,8,E,1,0
269,9,E,1,1
270,0,D,0,0
270,1,B,0,0
270,2,D,1,0
270,3,B,1,0
270,4,A,1,0
270,5,A,1,0
270,6,D,1,0
270,7,A,0,0
270,8,D,1,0
270,9,E,0,0
271,0,C,0,0
271,1,B,0,1
272,0,D,0,0
272,1,E,0,0
272,2,E,0,0
272,3,E,1,0
272,4,E,1,0
272,5,A,1,0
272,6,A,1,0
272,7,D,1,0
272,8,E,1,0
272,9,E,0,0
273,0,B,0,0
273,1,D,0,0
273,2,E,1,0
273,3,E,1,0
273,4,E,1,0
273,5,E,1,0
273,6,E,1,0
273,7,E,1,0
273,8,E,1,0
273,9,E,0,0
274,0,D,0,0
274,1,E,1,0
274,2,E,1,0
274,3,E,0,0
274,4,E,1,0
274,5,E,0,0
274,6,E,0,0
274,7,E,1,0
274,8,E,1,0
274,9,E,1,0
275,0,D,0,0
275,1,E,1,0
275,2,E,1,0
275,3,E,1,0
275,4,E,1,1
276,0,A,0,0
276,1,A,0,1
277,0,D,0,0
277,1,E,1,0
277,2,B,1,0
277,3,D,1,0
277,4,E,1,0
277,5,E,1,0
277,6,E,1,1
278,0,A,0,0
278,1,D,1,0
278,2,A,0,0
278,3,D,1,0
278,4,E,1,0
278,5,E,1,0
278,6,E,1,0
278,7,E,1,0
278,8,E,1,0
278,9,E,1,1
279,0,D,0,0
279,1,E,1,0
279,2,E,0,0
279,3,E,0,0
279,4,E,1,0
279,5,E,1,0
279,6,E,1,0
279,7,E,1,0
279,8,E,1,0
279,9,E,1,0
280,0,D,0,0
280,1,B,1,0
280,2,D,1,0
280,3,B,1,0
280,4,A,1,0
280,5,D,1,0
280,6,E,1,0
280,7,E,1,0
280,8,E,1,0
280,9,E,1,0
281,0,D,0,0
281,1,E,0,0
281,2,B,1,0
281,3,D,0,0
281,4,E,1,0
281,5,E,0,0
281,6,E,1,0
281,7,E,1,0
281,8,E,1,0
281,9,E,1,0
282,0,D,0,0
282,1,B,0,0
282,2,D,0,0
282,3,E,1,0
282,4,E,0,0
282,5,A,0,0
282,6,D,1,0
282,7,E,1,0
282,8,E,1,0
282,9,E,1,0
283,0,D,0,0
283,1,B,1,0
283,2,E,1,0
283,3,E,1,0
283,4,E,1,0
283,5,E,1,0
283,6,E,1,0
283,7,E,1,0
283,8,E,1,0
283,9,E,1,0
284,0,C,0,0
284,1,A,0,0
284,2,D,0,0
284,3,E,1,0
284,4,E,1,0
284,5,E,0,0
284,6,E,1,0
284,7,E,1,0
284,8,E,1,0
284,9,E,1,0
285,0,C,0,0
285,1,D,1,0
285,2,B,1,0
285,3,D,1,0
285,4,E,0,0
285,5,E,0,0
285,6,E,1,0
285,7,E,1,1
286,0,D,0,0
286,1,B,0,0
286,2,D,1,0
286,3,E,1,0
286,4,E,1,0
286,5,E,1,0
286,6,E,1,0
286,7,E,1,0
286,8,E,1,0
286,9,E,1,0
287,0,B,0,0
287,1,B,1,0
287,2,E,1,0
287,3,E,1,1
288,0,B,0,1
289,0,E,0,0
289,1,E,0,0
289,2,B,1,0
289,3,E,1,0
289,4,E,1,0
289,5,E,1,0
289,6,A,1,0
289,7,A,1,0
289,8,A,1,0
289,9,A,1,0
290,0,D,0,0
290,1,E,1,0
290,2,E,1,0
290,3,E,1,0
290,4,E,1,0
290,5,E,0,0
290,6,E,1,0
290,7,E,1,0
290,8,E,1,0
290,9,E,1,0
291,0,D,0,0
291,1,E,1,0
291,2,B,1,0
291,3,D,0,0
291,4,E,1,0
291,5,E,1,0
291,6,A,1,1
292,0,C,0,0
292,1,E,0,0
292,2,B,1,0
292,3,D,0,0
292,4,E,1,0
292,5,E,1,0
292,6,E,1,0
292,7,E,1,0
292,8,E,1,0
292,9,E,1,0
293,0,B,0,0
293,1,B,1,0
293,2,A,1,0
293,3,A,1,0
293,4,D,1,0
293,5,E,1,0
293,6,E,1,0
293,7,E,1,1
294,0,D,0,0
294,1,B,0,0
294,2,A,1,0
294,3,A,1,0
294,4,A,1,0
294,5,D,1,0
294,6,E,1,0
294,7,A,0,0
294,8,A,1,0
294,9,D,1,0
295,0,A,0,0
295,1,D,0,0
295,2,E,1,0
295,3,A,0,0
295,4,A,1,0
295,5,D,1,0
295,6,E,1,0
295,7,A,1,0
295,8,D,1,0
295,9,E,1,0
296,0,B,0,0
296,1,E,0,0
296,2,A,1,0
296,3,E,0,0
296,4,E,0,0
296,5,E,1,0
296,6,E,1,0
296,7,E,1,0
296,8,E,1,0
296,9,E,0,0
297,0,E,0,0
297,1,B,0,0
297,2,E,1,0
297,3,E,1,0
297,4,E,0,0
297,5,E,0,0
297,6,E,1,0
297,7,E,1,0
297,8,E,0,0
297,9,E,1,0
298,0,B,0,0
298,1,E,1,0
298,2,E,1,0
298,3,B,0,0
298,4,A,1,0
298,5,A,0,0
298,6,E,1,0
298,7,A,0,0
298,8,E,1,0
298,9,E,1,0
299,0,D,0,0
299,1,E,1,0
299,2,B,1,0
299,3,D,0,0
299,4,E,1,0
299,5,E,1,0
299,6,E,1,0
299,7,E,1,0
299,8,E,1,0
299,9,E,1,0
300,0,D,0,0
300,1,E,0,0
300,2,B,1,0
300,3,E,1,0
300,4,E,1,0
300,5,E,1,0
300,6,E,0,0
300,7,E,1,0
300,8,E,0,0
300,9,E,1,0
301,0,A,0,0
301,1,D,0,0
301,2,E,1,0
301,3,E,1,0
301,4,E,1,0
301,5,E,0,0
301,6,E,1,0
301,7,E,1,0
301,8,E,1,1
302,0,A,0,0
302,1,D,1,0
302,2,E,1,0
302,3,E,1,0
302,4,E,1,0
302,5,E,1,0
302,6,E,0,1
303,0,D,0,0
303,1,B,0,0
303,2,E,1,0
303,3,E,1,0
303,4,E,1,0
303,5,E,1,1
304,0,B,0,0
304,1,D,1,0
304,2,E,1,0
304,3,E,0,0
304,4,E,1,1
305,0,C,0,0
305,1,A,0,0
305,2,D,0,0
305,3,A,1,0
305,4,D,1,0
305,5,A,0,0
305,6,D,1,0
305,7,E,0,0
305,8,E,1,0
305,9,E,1,0
306,0,B,0,1
307,0,B,0,1
308,0,A,0,0
308,1,A,0,0
308,2,A,1,0
308,3,A,1,0
308,4,D,0,0
308,5,E,1,0
308,6,D,1,0
308,7,E,1,0
308,8,E,1,0
308,9,E,1,0
309,0,C,0,0
309,1,B,0,0
309,2,A,0,1
310,0,C,0,0
310,1,E,1,0
310,2,B,0,0
310,3,A,0,0
310,4,B,1,1
311,0,D,0,0
311,1,B,0,0
311,2,D,1,0
311,3,A,1,0
311,4,D,1,0
311,5,E,1,0
311,6,E,0,0
311,7,E,1,0
311,8,A,1,0
311,9,D,1,0
312,0,C,0,0
312,1,A,0,0
312,2,D,1,0
312,3,E,1,0
312,4,E,1,0
312,5,E,1,0
312,6,E,1,0
312,7,E,1,0
312,8,E,1,0
312,9,E,1,0
313,0,A,0,0
313,1,D,0,0
313,2,E,1,0
313,3,E,1,0
313,4,E,1,0
313,5,E,0,0
313,6,E,0,0
313,7,E,1,0
313,8,E,1,0
313,9,E,1,0
314,0,B,0,0
314,1,A,1,0
314,2,A,1,0
314,3,A,0,0
314,4,D,1,0
314,5,E,1,0
314,6,E,1,0
314,7,E,1,0
314,8,E,1,0
314,9,E,1,0
315,0,D,0,0
315,1,E,1,0
315,2,E,1,0
315,3,B,1,0
315,4,A,0,1
316,0,D,0,0
316,1,E,1,0
316,2,E,1,0
316,3,B,0,0
316,4,D,1,0
316,5,E,1,0
316,6,E,0,0
316,7,E,1,0
316,8,E,0,0
316,9,E,1,0
317,0,D,0,0
317,1,E,1,0
317,2,E,1,0
317,3,E,1,0
317,4,E,1,0
317,5,E,0,0
317,6,E,1,0
317,7,E,0,0
317,8,E,1,0
317,9,E,1,0
318,0,A,0,0
318,1,D,0,0
318,2,E,1,0
318,3,E,0,0
318,4,B,1,0
318,5,E,0,0
318,6,E,1,0
318,7,E,0,0
318,8,E,0,0
318,9,E,0,0
319,0,A,0,0
319,1,D,0,0
319,2,E,1,0
319,3,E,1,0
319,4,E,0,0
319,5,E,1,0
319,6,E,1,0
319,7,E,1,0
319,8,E,1,0
319,9,E,0,0
320,0,A,0,0
320,1,D,1,0
320,2,B,1,0
320,3,D,0,0
320,4,E,0,0
320,5,E,1,0
320,6,E,1,0
320,7,E,1,1
321,0,A,0,0
321,1,D,0,0
321,2,E,1,0
321,3,E,1,0
321,4,E,1,0
321,5,E,0,0
321,6,E,0,0
321,7,E,0,0
321,8,E,0,0
321,9,E,1,0
322,0,B,0,0
322,1,D,1,0
322,2,E,1,0
322,3,B,0,0
322,4,D,1,0
322,5,E,1,0
322,6,E,1,1
323,0,B,0,0
323,1,E,1,0
323,2,E,1,0
323,3,B,0,0
323,4,A,1,0
323,5,D,1,0
323,6,E,1,1
324,0,A,0,0
324,1,A,0,0
324,2,A,1,0
324,3,D,1,0
324,4,E,1,0
324,5,E,1,0
324,6,E,1,0
324,7,E,1,0
324,8,E,1,0
324,9,E,0,0
325,0,C,0,0
325,1,E,0,0
325,2,E,1,0
325,3,E,1,0
325,4,E,1,0
325,5,E,0,0
325,6,E,1,0
325,7,E,1,0
325,8,E,1,0
325,9,E,1,0
326,0,C,0,0
326,1,E,0,0
326,2,B,1,0
326,3,D,1,0
326,4,E,1,0
326,5,E,0,0
326,6,E,1,0
326,7,E,0,0
326,8,E,1,0
326,9,E,1,0
327,0,D,0,0
327,1,B,0,0
327,2,A,1,0
327,3,E,1,0
327,4,E,1,0
327,5,E,1,0
327,6,E,1,0
327,7,E,1,0
327,8,E,0,0
327,9,E,1,0
328,0,D,0,0
328,1,B,0,0
328,2,E,1,0
328,3,E,0,0
328,4,E,1,0
328,5,E,1,0
328,6,E,1,0
328,7,E,1,0
328,8,E,1,0
328,9,E,1,0
329,0,C,0,0
329,1,A,0,0
329,2,A,1,0
329,3,D,0,0
329,4,E,1,0
329,5,E,1,0
329,6,E,1,0
329,7,E,1,0
329,8,E,0,0
329,9,E,0,0
330,0,D,0,0
330,1,E,1,0
330,2,B,1,0
330,3,A,1,0
330,4,D,1,0
330,5,E,1,0
330,6,E,1,0
330,7,E,1,0
330,8,E,1,0
330,9,E,1,0
331,0,C,0,0
331,1,A,0,0
331,2,C,1,0
331,3,D,1,1
332,0,D,0,0
332,1,E,0,0
332,2,E,0,0
332,3,E,1,0
332,4,E,1,0
332,5,E,1,0
332,6,E,0,0
332,7,E,1,0
332,8,E,0,0
332,9,E,0,0
333,0,B,0,0
333,1,A,0,1
334,0,C,0,0
334,1,B,0,0
334,2,A,1,0
334,3,A,1,0
334,4,D,1,0
334,5,E,1,1
335,0,B,0,1
336,0,B,0,1
337,0,A,0,0
337,1,D,0,0
337,2,B,1,0
337,3,E,1,0
337,4,E,1,0
337,5,E,0,0
337,6,E,0,0
337,7,E,1,0
337,8,E,1,0
337,9,A,1,0
338,0,D,0,0
338,1,E,0,0
338,2,B,0,0
338,3,A,0,0
338,4,D,1,1
339,0,B,0,0
339,1,A,1,0
339,2,D,1,0
339,3,E,1,0
339,4,E,1,0
339,5,E,0,0
339,6,A,1,0
339,7,D,1,0
339,8,E,1,0
339,9,E,1,0
340,0,A,0,0
340,1,D,0,0
340,2,E,1,0
340,3,B,1,0
340,4,D,1,0
340,5,E,1,0
340,6,E,1,0
340,7,E,1,0
340,8,E,1,0
340,9,E,1,0
341,0,C,0,0
341,1,E,0,0
341,2,B,0,0
341,3,D,0,0
341,4,E,0,0
341,5,E,1,0
341,6,E,1,1
342,0,D,0,0
342,1,E,1,0
342,2,E,1,0
342,3,E,1,0
342,4,E,1,0
342,5,E,1,0
342,6,E,1,0
342,7,E,1,0
342,8,E,1,1
343,0,A,0,0
343,1,D,1,1
344,0,A,0,0
344,1,A,0,0
344,2,A,1,0
344,3,A,0,0
344,4,A,1,0
344,5,E,1,1
345,0,D,0,0
345,1,A,0,0
345,2,C,0,0
345,3,E,1,0
345,4,E,1,0
345,5,E,1,0
345,6,E,0,0
345,7,E,1,0
345,8,E,1,0
345,9,E,1,0
346,0,C,0,0
346,1,B,0,0
346,2,B,1,0
346,3,A,1,0
346,4,A,1,0
346,5,D,1,0
346,6,E,1,0
346,7,E,0,0
346,8,E,1,0
346,9,E,0,0
347,0,D,0,0
347,1,E,1,0
347,2,B,1,0
347,3,A,1,0
347,4,D,1,0
347,5,E,1,0
347,6,E,1,0
347,7,E,1,0
347,8,E,1,0
347,9,E,1,0
348,0,D,0,0
348,1,E,1,0
348,2,E,0,1
349,0,A,0,0
349,1,D,0,0
349,2,E,1,0
349,3,E,1,0
349,4,E,1,0
349,5,B,1,0
349,6,E,0,0
349,7,E,1,0
349,8,E,1,0
349,9,E,1,0
350,0,D,0,0
350,1,B,1,1
351,0,D,0,0
351,1,B,0,0
351,2,E,1,0
351,3,E,1,0
351,4,E,1,0
351,5,B,0,0
351,6,D,0,1
352,0,B,0,0
352,1,D,1,0
352,2,E,1,0
352,3,E,1,0
352,4,E,1,0
352,5,E,1,0
352,6,E,0,0
352,7,E,1,0
352,8,E,1,0
352,9,E,1,0
353,0,A,0,1
354,0,D,0,0
354,1,E,1,0
354,2,E,1,0
354,3,E,1,0
354,4,E,1,0
354,5,E,1,0
354,6,E,1,0
354,7,E,1,0
354,8,E,1,0
354,9,E,0,0
355,0,B,0,0
355,1,E,0,0
355,2,A,1,0
355,3,A,1,0
355,4,E,1,0
355,5,D,1,1
356,0,D,0,0
356,1,B,1,0
356,2,D,0,0
356,3,E,0,0
356,4,E,1,0
356,5,E,1,0
356,6,E,1,1
357,0,B,0,0
357,1,B,1,0
357,2,D,1,0
357,3,E,1,0
357,4,E,1,0
