id,t0,L1,L2,L3,A,Y
550,4,0,0.992269938,5,1,0
550,5,0,-0.972598534,5,1,1
551,0,1,1.076119711,10,1,0
551,1,1,-0.873668667,10,1,0
551,2,0,-1.084468788,10,1,0
551,3,0,-1.077251534,10,1,0
551,4,1,-0.79635343,10,1,0
551,5,0,-1.005576669,10,0,0
551,6,1,1.167656267,10,1,0
552,0,1,1.031242824,5,1,0
552,1,1,-1.117859592,5,1,0
552,2,1,-0.952462825,5,0,0
552,3,1,0.812307059,5,1,0
552,4,1,-0.94509296,5,1,0
552,5,1,-0.809669174,5,0,0
552,6,1,1.208040305,5,1,0
553,0,1,1.099196317,9,0,0
553,1,0,1.067689089,9,0,0
553,2,1,1.068599203,9,1,0
553,3,0,-1.02941161,9,1,0
553,4,0,-0.768337498,9,1,0
553,5,0,-0.904713058,9,0,0
553,6,0,0.855420584,9,1,0
554,0,1,0.997072545,9,1,0
554,1,0,-1.141137763,9,1,0
554,2,0,-1.038831467,9,1,0
554,3,1,-0.720283117,9,1,0
554,4,0,-0.771140995,9,1,0
554,5,0,-1.143831376,9,1,0
554,6,0,-1.007983615,9,0,0
555,0,1,1.002198163,9,1,0
555,1,1,-0.948769598,9,0,1
556,0,1,1.249382976,9,1,0
556,1,0,-0.813700493,9,1,0
556,2,0,-1.062274159,9,1,0
556,3,0,-1.031437465,9,1,0
556,4,0,-0.946000766,9,1,0
556,5,0,-0.914740502,9,1,0
556,6,0,-0.988736993,9,0,1
557,0,1,1.017742071,9,1,0
557,1,0,-1.02698977,9,1,0
557,2,0,-0.988959285,9,0,0
557,3,1,0.829390183,9,0,0
557,4,0,1.010992426,9,0,1
558,0,1,0.998729872,8,1,0
558,1,1,-1.038664092,8,0,0
558,2,1,0.804934758,8,0,0
558,3,1,1.06314737,8,1,0
558,4,1,-0.990542041,8,1,0
558,5,1,-0.865506892,8,1,0
558,6,0,-0.920304099,8,1,0
559,0,0,1.106717023,7,0,0
559,1,1,1.03080442,7,1,0
559,2,0,-1.03129661,7,0,1
560,0,0,1.107290541,5,0,0
560,1,1,1.023002839,5,1,0
560,2,1,-0.949548564,5,1,0
560,3,0,-0.82615719,5,1,0
560,4,1,-0.778036855,5,1,0
560,5,0,-1.120269289,5,0,0
560,6,0,1.015454351,5,1,0
561,0,1,1.232953009,9,1,0
561,1,0,-1.108601163,9,1,0
561,2,0,-1.004497272,9,1,0
561,3,1,-0.780499891,9,1,0
561,4,0,-0.842658651,9,0,0
561,5,1,1.093625311,9,0,0
561,6,1,0.872734696,9,1,0
562,0,1,0.990119685,7,1,0
562,1,1,-0.755196599,7,0,0
562,2,1,0.952285393,7,0,0
562,3,0,1.009922757,7,0,0
562,4,1,0.980423655,7,1,0
562,5,0,-1.020869468,7,1,0
562,6,0,-0.994892257,7,1,0
563,0,0,1.035789556,10,0,1
564,0,1,1.086543073,9,1,0
564,1,0,-1.025515455,9,0,0
564,2,0,0.937826579,9,1,1
565,0,0,0.968169454,7,1,0
565,1,0,-0.876652374,7,1,0
565,2,0,-0.811027668,7,0,0
565,3,1,1.023565514,7,1,0
565,4,1,-1.139468727,7,1,0
565,5,0,-1.067622459,7,1,0
565,6,0,-1.002327864,7,0,0
566,0,0,1.072439561,5,0,0
566,1,1,0.840663612,5,1,0
566,2,1,-1.053943063,5,1,0
566,3,1,-0.851375618,5,1,0
566,4,0,-1.21923678,5,1,0
566,5,0,-1.035198693,5,1,0
566,6,0,-1.037410647,5,1,0
567,0,0,0.963192345,6,1,0
567,1,0,-1.094640224,6,1,0
567,2,0,-1.045325946,6,1,1
568,0,1,1.230987793,6,1,0
568,1,1,-0.643365837,6,1,0
568,2,0,-0.934658705,6,0,0
568,3,1,1.091318898,6,1,0
568,4,0,-1.161373054,6,0,0
568,5,1,1.099205745,6,1,0
568,6,0,-0.870777685,6,1,0
569,0,1,1.038128066,6,0,1
570,0,0,0.947244675,5,0,0
570,1,0,0.857932694,5,1,0
570,2,0,-1.035832684,5,0,0
570,3,1,1.138112396,5,1,0
570,4,1,-1.020066711,5,0,0
570,5,1,0.903625786,5,0,0
570,6,1,0.979444182,5,1,0
571,0,0,0.772396687,9,0,0
571,1,1,1.014145483,9,1,0
571,2,0,-1.116122758,9,1,0
571,3,1,-0.971350248,9,0,0
571,4,1,1.050682777,9,1,0
571,5,0,-1.067284344,9,1,0
571,6,0,-1.119203646,9,0,0
572,0,0,1.060534259,7,1,0
572,1,0,-0.80356142,7,0,1
573,0,1,1.12116571,10,0,0
573,1,1,1.087995508,10,1,0
573,2,0,-0.785632739,10,1,0
573,3,0,-0.857953833,10,1,0
573,4,0,-0.903717858,10,0,1
574,0,0,1.099619944,8,0,1
575,0,0,1.12131991,6,0,1
576,0,0,0.994580881,10,0,0
576,1,0,0.963665641,10,1,0
576,2,0,-1.086338392,10,1,0
576,3,0,-0.911675919,10,1,0
576,4,1,-1.042398578,10,1,0
576,5,0,-1.051404224,10,1,0
576,6,0,-0.667334368,10,0,0
577,0,0,0.982037517,7,0,0
577,1,1,1.005699017,7,1,0
577,2,0,-0.8521894,7,0,0
577,3,1,0.895134659,7,0,1
578,0,1,0.879453766,10,0,0
578,1,0,0.968866387,10,0,0
578,2,1,1.032000773,10,1,0
578,3,0,-1.119683225,10,0,0
578,4,1,1.026775004,10,1,0
578,5,1,-0.887314993,10,1,0
578,6,0,-1.08851673,10,1,0
579,0,0,1.024692691,7,1,0
579,1,0,-1.106000459,7,0,0
579,2,1,0.894487343,7,1,0
579,3,1,-0.915273934,7,1,0
579,4,0,-1.047325635,7,1,0
579,5,0,-1.020350149,7,0,0
579,6,1,0.970403284,7,1,0
580,0,0,0.979566615,6,0,0
580,1,1,1.124522036,6,1,0
580,2,0,-1.126842238,6,1,0
580,3,0,-1.135421763,6,1,0
580,4,0,-0.92673098,6,1,0
580,5,0,-1.029304143,6,0,1
581,0,0,0.977983859,10,0,0
581,1,1,1.167199253,10,0,0
581,2,1,1.146510208,10,1,0
581,3,0,-1.114404641,10,1,0
581,4,0,-1.155493028,10,1,0
581,5,0,-1.011655328,10,0,0
581,6,0,0.947073165,10,1,0
582,0,0,1.036244316,9,1,0
582,1,1,-0.884537639,9,1,0
582,2,0,-0.920223771,9,1,0
582,3,0,-1.171233216,9,0,0
582,4,1,1.095931128,9,1,0
582,5,1,-1.060886541,9,1,0
582,6,1,-0.92038939,9,1,0
583,0,1,1.181899491,10,1,0
583,1,0,-0.97677877,10,1,0
583,2,0,-1.129613848,10,1,0
583,3,0,-1.014643802,10,0,0
583,4,1,1.133151559,10,0,0
583,5,0,0.964529971,10,1,0
583,6,0,-1.104982746,10,0,0
584,0,0,0.918694699,9,0,1
585,0,0,1.086160534,9,1,0
585,1,1,-1.128880346,9,1,0
585,2,0,-0.999496376,9,1,0
585,3,1,-1.029057679,9,1,0
585,4,0,-1.019997894,9,0,1
586,0,1,1.270508165,7,1,0
586,1,0,-1.075191479,7,0,1
587,0,1,1.180585925,6,1,0
587,1,0,-0.862001883,6,0,1
588,0,0,0.812954939,6,1,0
588,1,0,-0.943098017,6,1,0
588,2,0,-1.039482099,6,1,0
588,3,1,-1.088812973,6,1,0
588,4,1,-1.06281265,6,0,0
588,5,1,0.824575797,6,1,0
588,6,0,-0.905330328,6,1,0
589,0,0,1.181950205,5,1,0
589,1,0,-1.019161026,5,0,1
590,0,0,0.79725644,10,1,0
590,1,0,-1.045695525,10,1,0
590,2,0,-1.050302994,10,1,0
590,3,0,-1.032127423,10,1,0
590,4,0,-1.045267834,10,0,0
590,5,1,0.884755322,10,0,0
590,6,1,0.984251387,10,0,0
591,0,0,1.178185056,8,1,0
591,1,0,-0.974711843,8,1,0
591,2,0,-1.083750168,8,0,0
591,3,0,1.082178999,8,1,0
591,4,1,-1.126818561,8,1,0
591,5,0,-0.948867897,8,0,0
591,6,0,0.81170183,8,1,0
592,0,0,0.887079277,9,1,0
592,1,0,-0.775874329,9,0,0
592,2,1,1.012839643,9,1,0
592,3,0,-1.130262285,9,1,0
592,4,0,-1.029910515,9,1,0
592,5,1,-0.956630475,9,0,1
593,0,1,1.062670007,7,1,0
593,1,0,-0.991759074,7,1,0
593,2,0,-0.996352286,7,0,0
593,3,1,0.836654079,7,1,0
593,4,0,-1.077252997,7,1,0
593,5,0,-1.0748712,7,1,0
593,6,0,-1.039992002,7,1,0
594,0,1,0.902167237,5,1,0
594,1,0,-0.880456856,5,0,1
595,0,0,1.083436618,6,0,0
595,1,0,1.114056253,6,1,0
595,2,0,-0.995469691,6,1,0
595,3,1,-1.019863986,6,0,0
595,4,1,0.944110273,6,1,0
595,5,0,-0.941575201,6,0,1
596,0,0,0.977314797,10,1,0
596,1,0,-0.918353565,10,0,0
596,2,1,1.013191603,10,1,0
596,3,0,-0.770186843,10,1,0
596,4,0,-1.061635674,10,1,0
596,5,1,-0.940033387,10,0,0
596,6,1,0.972829769,10,1,0
597,0,1,0.897720816,8,1,0
597,1,0,-1.018979631,8,1,0
597,2,1,-0.914878063,8,1,0
597,3,0,-0.888940245,8,0,1
598,0,1,1.086468891,7,1,0
598,1,1,-0.950881718,7,1,0
598,2,1,-0.957171851,7,0,0
598,3,1,0.927276024,7,1,0
598,4,0,-0.966207174,7,0,0
598,5,1,1.020178021,7,0,0
598,6,1,0.978430522,7,1,0
599,0,1,0.924093882,10,0,0
599,1,0,0.87488608,10,0,0
599,2,1,0.965852665,10,1,0
599,3,0,-0.991537763,10,1,0
599,4,0,-1.069853249,10,1,0
599,5,1,-0.936913057,10,1,0
599,6,1,-0.760655977,10,1,0
600,0,0,1.068049128,6,1,1
601,0,1,1.106747572,8,1,0
601,1,0,-0.812447139,8,0,1
602,0,0,0.904825023,10,0,0
602,1,1,0.937263109,10,1,0
602,2,0,-0.962278036,10,0,0
602,3,1,0.944735961,10,1,0
602,4,0,-1.018402069,10,1,0
602,5,0,-1.017118757,10,1,0
602,6,0,-0.975811812,10,1,0
603,0,1,0.972082488,5,0,0
603,1,1,1.141539317,5,1,0
603,2,1,-0.957372925,5,1,0
603,3,0,-0.891163834,5,1,0
603,4,0,-1.036462057,5,0,0
603,5,1,1.193939157,5,1,0
603,6,0,-0.951669289,5,0,0
604,0,1,0.925441693,7,1,0
604,1,1,-1.065141178,7,1,1
605,0,1,0.958486723,8,1,0
605,1,0,-1.082225244,8,1,1
606,0,1,1.124396346,10,1,0
606,1,1,-1.071822053,10,0,0
606,2,1,1.07468063,10,1,0
606,3,0,-1.030276859,10,1,0
606,4,0,-0.977410999,10,1,0
606,5,0,-0.996479668,10,1,0
606,6,0,-1.043271971,10,1,0
607,0,0,0.844844063,6,1,0
607,1,1,-0.983261262,6,0,0
607,2,0,1.038662035,6,1,0
607,3,0,-0.972956767,6,1,0
607,4,0,-0.988415406,6,0,0
607,5,1,0.950420786,6,0,0
607,6,1,0.961808735,6,1,0
608,0,0,0.789611457,5,0,0
608,1,0,0.811781552,5,1,0
608,2,0,-0.964674238,5,0,0
608,3,1,0.965948276,5,1,0
608,4,0,-1.044260354,5,1,0
608,5,0,-0.956952165,5,0,0
608,6,1,0.98103915,5,1,0
609,0,0,0.942511965,6,1,0
609,1,0,-1.066718998,6,0,1
610,0,1,1.084802385,6,1,0
610,1,0,-0.938149057,6,1,0
610,2,0,-0.984001466,6,1,1
611,0,1,1.096848978,7,0,0
611,1,1,1.02320433,7,1,0
611,2,0,-0.887439469,7,1,0
611,3,1,-1.168023738,7,1,0
611,4,0,-0.96885704,7,1,0
611,5,1,-0.932548062,7,0,0
611,6,0,1.251713552,7,1,0
612,0,0,0.94712126,10,1,0
612,1,0,-0.840055827,10,1,0
612,2,0,-0.895732131,10,1,0
612,3,0,-0.965357462,10,1,0
612,4,0,-0.849929737,10,0,0
612,5,1,0.911584349,10,1,0
612,6,1,-0.998435802,10,1,0
613,0,0,1.067534939,9,0,1
614,0,1,0.827532655,9,1,0
614,1,0,-1.072927734,9,1,0
614,2,0,-1.07666709,9,1,0
614,3,0,-1.024932731,9,1,0
614,4,0,-0.86827011,9,0,0
614,5,1,1.07968835,9,1,0
614,6,0,-1.176013111,9,0,0
615,0,1,0.977102335,9,0,0
615,1,0,0.9853817,9,0,0
615,2,1,0.976007189,9,1,0
615,3,0,-0.980682426,9,1,0
615,4,1,-1.033860317,9,1,0
615,5,0,-1.208606337,9,0,1
616,0,1,0.877314407,6,1,0
616,1,0,-1.081174155,6,1,0
616,2,1,-0.94146784,6,1,1
617,0,1,0.948321854,5,1,0
617,1,1,-0.974493779,5,1,0
617,2,0,-0.808083157,5,1,0
617,3,0,-0.986918383,5,1,0
617,4,1,-1.027722291,5,1,0
617,5,0,-1.069758111,5,1,0
617,6,0,-1.052553276,5,1,0
618,0,0,0.905078537,10,1,0
618,1,1,-0.980625229,10,0,0
618,2,0,1.065858015,10,0,1
619,0,0,1.173875558,8,1,0
619,1,0,-1.018125352,8,1,0
619,2,1,-0.858707795,8,1,0
619,3,0,-1.185507429,8,0,1
620,0,1,0.87958166,7,1,0
620,1,1,-0.958652247,7,1,0
620,2,0,-0.999479199,7,0,0
620,3,1,0.926239609,7,1,0
620,4,1,-0.975390853,7,0,0
620,5,1,0.847748984,7,0,0
620,6,1,1.052500773,7,1,0
621,0,0,1.258644498,7,1,0
621,1,1,-0.849945244,7,1,0
621,2,0,-0.96426023,7,1,0
621,3,0,-0.985995217,7,0,0
621,4,1,1.100722411,7,1,0
621,5,0,-1.103211728,7,1,0
621,6,0,-0.950965967,7,0,0
622,0,1,1.024187316,5,1,0
622,1,0,-0.963978889,5,0,0
622,2,1,1.111341111,5,1,0
622,3,0,-0.890882137,5,1,0
622,4,0,-1.05045626,5,0,0
622,5,1,0.986018025,5,0,0
622,6,0,0.979177103,5,1,0
623,0,0,0.90438438,5,1,0
623,1,0,-1.137384381,5,1,0
623,2,0,-0.954396248,5,1,0
623,3,0,-0.93808567,5,0,1
624,0,0,1.114000602,9,0,0
624,1,0,0.860695994,9,0,0
624,2,1,0.815374514,9,0,0
624,3,1,0.851954163,9,1,0
624,4,0,-0.980675287,9,0,1
625,0,1,1.161755338,10,1,0
625,1,0,-1.193627876,10,0,0
625,2,1,0.886954924,10,1,0
625,3,0,-0.977531933,10,1,0
625,4,0,-0.972306026,10,1,0
625,5,0,-1.145187672,10,0,1
626,0,1,1.085999657,5,1,0
626,1,1,-0.973859149,5,1,0
626,2,0,-0.841239473,5,0,0
626,3,1,0.945539219,5,1,0
626,4,1,-1.069003358,5,1,0
626,5,0,-1.026993693,5,0,0
626,6,1,1.077991397,5,1,0
627,0,1,0.9544359,6,1,0
627,1,1,-1.023059804,6,0,0
627,2,0,1.251061646,6,1,0
627,3,0,-0.987765137,6,1,0
627,4,1,-0.981345545,6,1,0
627,5,0,-0.888689107,6,0,1
628,0,0,1.115816771,7,1,0
628,1,0,-1.006663271,7,0,0
628,2,1,1.159680844,7,1,0
628,3,0,-1.069594268,7,1,0
628,4,0,-0.945655575,7,1,0
628,5,1,-1.117733385,7,0,0
628,6,1,0.988577567,7,1,0
629,0,0,1.018294766,7,1,0
629,1,0,-0.878125222,7,1,0
629,2,0,-1.11849895,7,1,0
629,3,0,-0.975873937,7,1,0
629,4,0,-1.123150818,7,0,0
629,5,1,1.014753098,7,1,0
629,6,0,-0.8746633,7,1,0
630,0,0,1.099475745,5,1,0
630,1,0,-1.180018915,5,1,0
630,2,0,-0.957747883,5,1,0
630,3,0,-0.987191268,5,0,0
630,4,1,1.048479816,5,1,0
630,5,1,-0.712365546,5,0,0
630,6,1,1.247126362,5,1,0
631,0,0,0.968844003,8,0,1
632,0,0,1.034169699,5,0,0
632,1,1,0.982353612,5,1,0
632,2,0,-1.210645963,5,1,0
632,3,0,-1.035725869,5,1,0
632,4,0,-1.121773742,5,1,0
632,5,1,-0.886988586,5,1,0
632,6,1,-1.018116879,5,0,0
633,0,0,1.244860661,6,1,0
633,1,1,-0.846940659,6,1,0
633,2,1,-1.142992597,6,0,0
633,3,1,1.068738084,6,1,0
633,4,0,-1.038364149,6,1,0
633,5,1,-1.011557192,6,1,0
633,6,0,-0.973805218,6,1,0
634,0,0,0.949079214,9,0,1
635,0,0,0.998721491,8,0,0
635,1,1,0.89600881,8,0,0
635,2,1,1.102422664,8,0,0
635,3,0,0.957283481,8,0,0
635,4,0,0.844511824,8,1,0
635,5,1,-1.127993274,8,0,0
635,6,1,0.893116412,8,1,0
636,0,1,0.932450485,7,1,0
636,1,0,-1.000021245,7,1,0
636,2,0,-1.077096584,7,0,0
636,3,1,0.969433773,7,1,0
636,4,0,-1.090197322,7,0,0
636,5,0,0.84825371,7,1,0
636,6,0,-0.930484317,7,1,0
637,0,1,1.013902889,6,0,0
637,1,0,1.148351771,6,1,0
637,2,0,-0.982942673,6,1,1
638,0,0,1.042409128,10,1,0
638,1,0,-1.00823839,10,1,1
639,0,0,0.963280735,9,1,0
639,1,0,-1.10988164,9,1,0
639,2,0,-1.043155055,9,1,0
639,3,0,-0.897177541,9,1,0
639,4,0,-0.984205673,9,1,0
639,5,0,-1.155754874,9,0,0
639,6,1,1.054117281,9,1,0
640,0,0,0.851219799,10,1,0
640,1,0,-1.036012581,10,1,0
640,2,0,-0.990752159,10,1,0
640,3,1,-1.014772714,10,0,0
640,4,1,1.128259278,10,1,0
640,5,0,-0.978576908,10,1,0
640,6,0,-0.982158091,10,0,0
641,0,1,1.110049589,7,1,0
641,1,0,-1.11315894,7,0,1
642,0,1,1.149061328,10,0,0
642,1,1,0.894612072,10,1,0
642,2,0,-0.798053286,10,1,0
642,3,0,-1.112069654,10,1,0
642,4,1,-1.047042807,10,1,0
642,5,0,-0.790729314,10,0,1
643,0,0,0.790385587,6,0,0
643,1,1,0.679816579,6,1,0
643,2,1,-0.857968331,6,0,0
643,3,0,1.018247811,6,1,0
643,4,0,-0.911572109,6,1,0
643,5,0,-1.085113731,6,0,0
643,6,1,0.985313322,6,1,0
644,0,1,1.07811127,7,0,0
644,1,1,0.85029863,7,1,0
644,2,0,-0.875307472,7,1,1
645,0,0,1.087375879,7,0,0
645,1,1,0.893495801,7,1,0
645,2,0,-1.03728374,7,1,0
645,3,0,-0.883792792,7,0,0
645,4,1,0.954264863,7,0,0
645,5,1,0.870417391,7,0,0
645,6,1,1.156003643,7,1,0
646,0,1,1.107696859,9,1,0
646,1,0,-1.017655754,9,1,0
646,2,1,-0.941951122,9,0,0
646,3,1,1.03415192,9,1,0
646,4,1,-1.144425109,9,1,0
646,5,0,-0.948975797,9,1,0
646,6,1,-1.026689748,9,1,0
647,0,0,1.194177408,7,1,0
647,1,0,-0.933954561,7,1,0
647,2,0,-0.836538349,7,0,0
647,3,1,0.966273098,7,0,0
647,4,1,1.028350425,7,1,0
647,5,1,-1.072149288,7,1,0
647,6,0,-0.981908838,7,1,0
648,0,0,1.074915458,9,1,0
648,1,0,-1.176501255,9,1,0
648,2,0,-1.07111211,9,0,0
648,3,1,1.037189041,9,0,0
648,4,1,0.971103148,9,1,0
648,5,0,-1.006825141,9,0,0
648,6,1,0.903888324,9,1,0
649,0,1,1.052417226,8,1,0
649,1,0,-0.986635004,8,1,0
649,2,0,-0.948128355,8,0,0
649,3,0,0.97425424,8,0,0
649,4,0,0.988014701,8,1,0
649,5,0,-1.060403203,8,1,0
649,6,0,-1.268502937,8,0,0
650,0,1,0.99401262,5,1,0
650,1,0,-1.014517395,5,1,0
650,2,1,-0.959860142,5,1,0
650,3,1,-0.903958442,5,1,0
650,4,0,-0.898705957,5,0,0
650,5,1,0.990274258,5,1,0
650,6,0,-0.814369836,5,1,0
651,0,1,0.934542358,6,1,0
651,1,0,-1.049602449,6,1,0
651,2,0,-0.891747069,6,0,0
651,3,0,1.140747606,6,1,0
651,4,0,-1.057648278,6,1,0
651,5,1,-1.077387422,6,1,0
651,6,0,-1.033306799,6,1,0
652,0,1,1.109479129,5,1,0
652,1,0,-0.869895091,5,0,1
653,0,0,0.954909994,6,1,0
653,1,0,-0.903668229,6,1,0
653,2,1,-0.926015898,6,0,0
653,3,1,0.825870613,6,1,0
653,4,1,-1.146893089,6,1,0
653,5,1,-1.05599876,6,1,0
653,6,0,-0.898833376,6,1,0
654,0,0,0.928452751,5,1,0
654,1,1,-0.863083544,5,1,0
654,2,1,-1.111647474,5,1,0
654,3,0,-0.990079009,5,1,0
654,4,0,-1.036615028,5,1,0
654,5,0,-0.807366269,5,1,0
654,6,0,-1.013613033,5,1,0
655,0,0,0.899844779,9,0,0
655,1,1,0.881972453,9,1,0
655,2,0,-0.930114815,9,1,0
655,3,0,-0.970508217,9,0,0
655,4,0,0.958780679,9,1,0
655,5,0,-1.019904746,9,1,0
655,6,0,-0.988977464,9,0,1
656,0,1,0.969405576,10,1,0
656,1,1,-0.982901425,10,1,0
656,2,0,-0.877024324,10,1,0
656,3,1,-1.09763468,10,1,0
656,4,1,-0.927848449,10,0,0
656,5,1,1.256241411,10,1,0
656,6,0,-0.930584417,10,0,0
657,0,1,0.92459513,7,0,0
657,1,1,1.0318665,7,0,0
657,2,0,0.860209397,7,1,1
658,0,1,1.269243337,9,1,0
658,1,1,-1.199182913,9,1,0
658,2,0,-1.09225143,9,1,0
658,3,1,-1.089327368,9,1,0
658,4,0,-0.862666363,9,1,0
658,5,0,-1.202482612,9,0,0
658,6,0,1.048439393,9,1,0
659,0,0,0.908821295,9,1,0
659,1,1,-0.986274832,9,0,0
659,2,1,1.005460931,9,1,0
659,3,0,-1.030854331,9,1,0
659,4,1,-1.016934235,9,1,0
659,5,0,-1.033161756,9,1,0
659,6,0,-1.020378086,9,1,0
660,0,1,1.071897238,10,1,0
660,1,0,-1.060385169,10,1,0
660,2,0,-1.000242028,10,1,0
660,3,1,-1.023156019,10,1,0
660,4,0,-1.030260568,10,1,0
660,5,0,-1.087373652,10,1,0
660,6,0,-0.979035488,10,0,1
661,0,1,0.973601371,5,0,0
661,1,1,0.885381162,5,1,0
661,2,1,-0.974339696,5,0,0
661,3,1,1.028953059,5,1,0
661,4,0,-0.955418333,5,1,0
661,5,0,-1.024055768,5,1,0
661,6,0,-1.102584843,5,1,0
662,0,0,1.020528847,10,1,0
662,1,0,-0.97271365,10,0,0
662,2,1,1.079964035,10,0,0
662,3,1,0.936178486,10,0,0
662,4,1,0.984796758,10,1,0
662,5,0,-1.188909334,10,0,0
662,6,1,0.964389328,10,1,0
663,0,0,0.816678207,5,0,1
664,0,0,0.995695484,8,1,0
664,1,0,-0.882819914,8,0,0
664,2,1,0.841501612,8,0,0
664,3,0,1.124862974,8,1,0
664,4,1,-0.874843589,8,0,0
664,5,1,1.218228753,8,1,0
664,6,1,-1.114619288,8,1,0
665,0,1,0.964003363,5,1,0
665,1,0,-1.072748805,5,1,0
665,2,0,-0.898073368,5,1,1
666,0,0,1.134854498,10,1,0
666,1,0,-0.916823621,10,0,0
666,2,0,1.008802199,10,0,0
666,3,0,1.071304381,10,0,0
666,4,1,0.863530184,10,0,0
666,5,1,0.806320962,10,1,0
666,6,0,-0.950729336,10,0,0
667,0,0,0.974610724,9,1,0
667,1,0,-1.072608094,9,1,0
667,2,1,-0.947879408,9,1,0
667,3,0,-1.238510652,9,0,0
667,4,0,0.877970925,9,0,0
667,5,1,1.024532986,9,1,0
667,6,0,-0.837598288,9,0,0
668,0,0,1.117711752,5,1,0
668,1,0,-1.080000367,5,0,0
668,2,1,1.027295706,5,1,0
668,3,0,-1.113360874,5,1,0
668,4,0,-0.941067681,5,1,0
668,5,1,-0.997230439,5,1,0
668,6,0,-0.914328014,5,0,0
669,0,1,0.981247384,5,1,0
669,1,0,-1.001807784,5,1,0
669,2,0,-0.92927913,5,1,0
669,3,1,-0.960217917,5,1,0
669,4,0,-1.110297813,5,1,0
669,5,0,-1.129940717,5,0,0
669,6,0,0.950036629,5,0,0
670,0,0,0.975738292,5,1,0
670,1,1,-1.058847199,5,1,0
670,2,0,-1.103078029,5,1,0
670,3,1,-1.074923749,5,0,0
670,4,1,0.768970132,5,0,0
670,5,1,0.889991543,5,1,0
670,6,0,-1.209827473,5,0,0
671,0,0,1.170128856,8,1,0
671,1,1,-0.893755685,8,0,0
671,2,1,0.861612712,8,0,1
672,0,0,1.108302257,10,0,0
672,1,0,1.215387252,10,1,0
672,2,1,-1.00808124,10,0,0
672,3,1,1.082791295,10,0,0
672,4,1,0.883823987,10,1,0
672,5,0,-1.007523034,10,1,0
672,6,1,-0.877916198,10,0,0
673,0,1,0.996708069,8,1,0
673,1,1,-1.035005486,8,1,0
673,2,0,-1.187735154,8,1,0
673,3,0,-1.058579018,8,0,0
673,4,1,1.055358827,8,0,0
673,5,0,0.906405461,8,1,0
673,6,0,-1.087842571,8,1,0
674,0,1,1.087000984,8,0,1
675,0,0,1.128254759,5,0,0
675,1,1,0.844114484,5,0,0
675,2,1,1.116634348,5,1,0
675,3,1,-1.095148497,5,1,0
675,4,0,-0.954078915,5,1,0
675,5,0,-1.062585703,5,1,0
675,6,0,-1.054529427,5,1,0
676,0,1,1.05446406,5,1,0
676,1,0,-1.058818629,5,0,1
677,0,1,1.137146085,10,0,1
678,0,0,0.911568844,6,1,0
678,1,0,-0.86750296,6,0,1
679,0,1,1.040489424,10,1,0
679,1,1,-0.997926963,10,0,0
679,2,1,0.877111076,10,0,0
679,3,0,0.848436873,10,1,0
679,4,0,-1.05911618,10,0,0
679,5,1,1.114568664,10,0,0
679,6,0,1.094895416,10,1,0
680,0,0,1.007231201,10,1,0
680,1,0,-0.958883654,10,0,0
680,2,1,0.977643184,10,1,0
680,3,0,-1.122155284,10,1,0
680,4,0,-1.026872783,10,1,0
680,5,1,-1.010216594,10,1,0
680,6,1,-1.004195533,10,1,0
681,0,0,1.058630017,5,0,0
681,1,1,1.199032506,5,1,0
681,2,0,-1.001516086,5,0,0
681,3,0,0.86273096,5,1,0
681,4,0,-0.834851115,5,1,0
681,5,0,-0.968976657,5,1,0
681,6,0,-1.014468182,5,1,0
682,0,0,1.019055869,6,1,0
682,1,0,-0.914283096,6,1,0
682,2,0,-0.976613732,6,1,0
682,3,1,-0.874522507,6,1,0
682,4,0,-1.006018235,6,1,0
682,5,0,-1.08618305,6,0,1
683,0,0,0.906818576,8,1,0
683,1,1,-1.093980787,8,1,0
683,2,0,-0.918944838,8,1,0
683,3,1,-1.025103276,8,0,1
684,0,0,1.028818115,10,0,0
684,1,1,1.124581753,10,1,0
684,2,0,-0.909082656,10,0,1
685,0,0,1.057644493,6,1,0
685,1,0,-0.779371809,6,1,0
685,2,1,-0.982122789,6,1,0
685,3,0,-0.924272355,6,0,0
685,4,1,1.005582195,6,0,0
685,5,0,1.062466137,6,0,0
685,6,1,1.059417139,6,1,0
686,0,1,1.140879521,8,1,0
686,1,1,-0.976999616,8,1,0
686,2,1,-0.898127625,8,1,0
686,3,1,-0.865279173,8,1,0
686,4,0,-0.903150965,8,1,0
686,5,0,-0.811635408,8,0,0
686,6,1,1.264074776,8,0,1
687,0,1,0.890899176,9,1,0
687,1,1,-1.065671168,9,1,0
687,2,0,-0.96237716,9,1,0
687,3,0,-1.108691678,9,0,1
688,0,1,1.092969272,7,1,0
688,1,0,-0.986737954,7,1,0
688,2,0,-1.09986838,7,0,0
688,3,1,0.931251576,7,0,1
689,0,0,0.99605837,9,1,0
689,1,0,-1.140678342,9,1,0
689,2,0,-0.945200615,9,1,0
689,3,0,-0.915553484,9,0,1
690,0,0,0.968797326,9,1,0
690,1,1,-1.005987346,9,1,0
690,2,1,-1.08823795,9,1,0
690,3,1,-1.022750744,9,1,0
690,4,0,-1.177618366,9,0,0
690,5,0,1.158753087,9,1,0
690,6,0,-1.106917149,9,0,0
691,0,0,1.094772642,7,1,0
691,1,0,-1.024710327,7,0,0
691,2,1,1.10752432,7,1,0
691,3,0,-1.02678415,7,1,0
691,4,1,-0.958005142,7,1,0
