id,t0,L1,L2,L3,A,Y
736,5,3,-1.599266965,7,1,NA
736,6,2,-1.687891171,7,1,-4.478189915
737,0,3,0.359648345,8,1,NA
737,1,3,-1.525680132,8,1,NA
737,2,2,-1.429591517,8,1,NA
737,3,2,-1.523589507,8,1,NA
737,4,1,-1.499810323,8,0,NA
737,5,2,0.629663909,8,1,NA
737,6,2,-1.594814058,8,1,-4.444796728
738,0,2,0.618940465,7,1,NA
738,1,2,-1.652548256,7,1,NA
738,2,1,-1.518663471,7,0,NA
738,3,2,0.588787575,7,1,NA
738,4,3,-1.619160591,7,1,NA
738,5,1,-1.472694753,7,1,NA
738,6,2,-1.360209855,7,1,-4.544371753
739,0,3,0.568345808,7,1,NA
739,1,3,-1.458269103,7,0,NA
739,2,1,0.52359376,7,1,NA
739,3,3,-1.662724538,7,1,NA
739,4,3,-1.672808297,7,1,NA
739,5,2,-1.468377536,7,1,NA
739,6,2,-1.334957236,7,0,-2.756148799
740,0,3,0.626044682,5,1,NA
740,1,3,-1.49491909,5,1,NA
740,2,2,-1.424939054,5,1,NA
740,3,2,-1.375336846,5,0,NA
740,4,3,0.407212367,5,0,NA
740,5,3,0.472865085,5,1,NA
740,6,2,-1.487023986,5,0,-2.652681741
741,0,3,0.306090984,10,1,NA
741,1,2,-1.435215334,10,0,NA
741,2,3,0.526356538,10,1,NA
741,3,3,-1.44765693,10,1,NA
741,4,2,-1.447028565,10,1,NA
741,5,3,-1.469247352,10,1,NA
741,6,2,-1.521470705,10,1,-4.655877756
742,0,1,0.344453378,6,1,NA
742,1,3,-1.416082721,6,1,NA
742,2,2,-1.570637819,6,1,NA
742,3,2,-1.540980002,6,1,NA
742,4,3,-1.552363298,6,1,NA
742,5,3,-1.441255157,6,1,NA
742,6,2,-1.472055609,6,1,-4.554201274
743,0,2,0.605976826,9,1,NA
743,1,3,-1.377405632,9,1,NA
743,2,2,-1.464919249,9,1,NA
743,3,2,-1.400436456,9,1,NA
743,4,2,-1.4465906,9,1,NA
743,5,2,-1.647507828,9,1,NA
743,6,3,-1.641936455,9,1,-5.518642099
744,0,2,0.60827128,9,1,NA
744,1,2,-1.470311063,9,1,NA
744,2,2,-1.744067602,9,1,NA
744,3,2,-1.572727118,9,1,NA
744,4,2,-1.491229498,9,0,NA
744,5,3,0.571085473,9,1,NA
744,6,2,-1.438804061,9,1,-4.627954944
745,0,3,0.642105868,8,1,NA
745,1,1,-1.653840092,8,1,NA
745,2,2,-1.360872113,8,0,NA
745,3,3,0.420728964,8,1,NA
745,4,2,-1.493674906,8,1,NA
745,5,2,-1.185865,8,1,NA
745,6,2,-1.575004525,8,0,-2.611904861
746,0,2,0.520976473,7,1,NA
746,1,2,-1.449409955,7,1,NA
746,2,3,-1.512079603,7,1,NA
746,3,3,-1.529188582,7,0,NA
746,4,3,0.434801038,7,0,NA
746,5,2,0.597213829,7,1,NA
746,6,3,-1.418588549,7,1,-5.394300608
747,0,2,0.51460123,7,1,NA
747,1,2,-1.210607211,7,1,NA
747,2,2,-1.666346292,7,0,NA
747,3,2,0.565693686,7,1,NA
747,4,3,-1.664402244,7,1,NA
747,5,2,-1.505967453,7,0,NA
747,6,1,0.717558871,7,1,-3.682656776
748,0,1,0.561387838,8,1,NA
748,1,1,-1.380697132,8,0,NA
748,2,3,0.477384952,8,1,NA
748,3,1,-1.594366878,8,0,NA
748,4,2,0.570232719,8,1,NA
748,5,3,-1.714202435,8,1,NA
748,6,2,-1.612434607,8,1,-4.664492237
749,0,1,0.474582479,7,1,NA
749,1,3,-1.449226519,7,1,NA
749,2,3,-1.561342126,7,1,NA
749,3,1,-1.377364084,7,0,NA
749,4,3,0.584660449,7,1,NA
749,5,3,-1.589502393,7,1,NA
749,6,2,-1.415050793,7,1,-4.43903259
750,0,2,0.581712758,8,1,NA
750,1,1,-1.52078944,8,1,NA
750,2,2,-1.558666196,8,1,NA
750,3,3,-1.478282438,8,1,NA
750,4,2,-1.360030654,8,1,NA
750,5,2,-1.636458776,8,0,NA
750,6,3,0.648245961,8,1,-5.519510896
751,0,2,0.554232619,8,1,NA
751,1,1,-1.305115693,8,1,NA
751,2,2,-1.482505753,8,1,NA
751,3,3,-1.468821099,8,1,NA
751,4,2,-1.498710655,8,1,NA
751,5,2,-1.538488808,8,1,NA
751,6,1,-1.474030553,8,1,-3.768394692
752,0,3,0.345430445,9,1,NA
752,1,1,-1.408682521,9,1,NA
752,2,3,-1.334126614,9,1,NA
752,3,2,-1.437612053,9,1,NA
752,4,1,-1.576187215,9,0,NA
752,5,2,0.457859804,9,0,NA
752,6,3,0.570832126,9,1,-5.487798112
753,0,2,0.638625479,5,0,NA
753,1,1,0.479997605,5,1,NA
753,2,2,-1.458200481,5,1,NA
753,3,2,-1.395729479,5,0,NA
753,4,1,0.567904419,5,1,NA
753,5,1,-1.689695459,5,1,NA
753,6,3,-1.616126288,5,1,-5.475527937
754,0,3,0.47696188,7,1,NA
754,1,2,-1.279560376,7,1,NA
754,2,3,-1.356898937,7,1,NA
754,3,2,-1.615512005,7,1,NA
754,4,1,-1.455817966,7,1,NA
754,5,1,-1.508312074,7,0,NA
754,6,3,0.559460994,7,1,-5.299265004
755,0,3,0.446252461,7,1,NA
755,1,1,-1.2814737,7,1,NA
755,2,2,-1.397904046,7,0,NA
755,3,2,0.54037721,7,0,NA
755,4,1,0.539146174,7,1,NA
755,5,3,-1.475615176,7,1,NA
755,6,3,-1.5093065,7,1,-5.515679463
756,0,1,0.597521124,5,0,NA
756,1,3,0.503651772,5,1,NA
756,2,3,-1.516282988,5,1,NA
756,3,3,-1.490648196,5,1,NA
756,4,2,-1.594140409,5,1,NA
756,5,2,-1.588246545,5,1,NA
756,6,1,-1.539522071,5,1,-3.611703247
757,0,1,0.610376757,9,1,NA
757,1,3,-1.391628677,9,1,NA
757,2,1,-1.594394522,9,0,NA
757,3,2,0.53063357,9,1,NA
757,4,2,-1.584210791,9,1,NA
757,5,2,-1.551138244,9,1,NA
757,6,2,-1.47089415,9,1,-4.530603207
758,0,3,0.680542201,8,1,NA
758,1,2,-1.396794599,8,0,NA
758,2,2,0.411651349,8,0,NA
758,3,3,0.4262393,8,1,NA
758,4,3,-1.522357042,8,1,NA
758,5,2,-1.48373464,8,1,NA
758,6,2,-1.44497987,8,1,-4.752425786
759,0,3,0.428852943,5,1,NA
759,1,2,-1.720491449,5,1,NA
759,2,2,-1.432711099,5,1,NA
759,3,3,-1.448165415,5,1,NA
759,4,2,-1.474399916,5,1,NA
759,5,1,-1.492183049,5,1,NA
759,6,3,-1.415168486,5,1,-5.507097752
760,0,3,0.611809742,10,1,NA
760,1,1,-1.472010083,10,1,NA
760,2,2,-1.290843014,10,1,NA
760,3,2,-1.589267587,10,1,NA
760,4,2,-1.610776775,10,0,NA
760,5,2,0.522730428,10,1,NA
760,6,3,-1.426422827,10,1,-5.323444738
761,0,1,0.64293232,9,0,NA
761,1,3,0.550020829,9,1,NA
761,2,3,-1.442648466,9,0,NA
761,3,3,0.451418454,9,1,NA
761,4,1,-1.311788637,9,0,NA
761,5,1,0.665642838,9,1,NA
761,6,2,-1.643533623,9,1,-4.47906311
762,0,1,0.685680997,7,1,NA
762,1,1,-1.292261579,7,1,NA
762,2,2,-1.499751646,7,1,NA
762,3,2,-1.48233469,7,1,NA
762,4,2,-1.43280191,7,1,NA
762,5,1,-1.541065735,7,0,NA
762,6,2,0.57835474,7,0,-2.414613313
763,0,3,0.517983875,7,1,NA
763,1,2,-1.438844892,7,0,NA
763,2,2,0.45134262,7,1,NA
763,3,2,-1.505355572,7,0,NA
763,4,2,0.450467567,7,1,NA
763,5,3,-1.624377099,7,1,NA
763,6,3,-1.664683577,7,1,-5.458793976
764,0,2,0.589917282,5,1,NA
764,1,3,-1.506703287,5,1,NA
764,2,2,-1.569724838,5,1,NA
764,3,2,-1.484796581,5,1,NA
764,4,3,-1.543475167,5,1,NA
764,5,1,-1.492665661,5,1,NA
764,6,2,-1.487979347,5,1,-4.667407595
765,0,1,0.356243484,9,1,NA
765,1,1,-1.463521061,9,0,NA
765,2,2,0.591851543,9,1,NA
765,3,3,-1.59855926,9,1,NA
765,4,1,-1.515863779,9,1,NA
765,5,3,-1.429526564,9,1,NA
765,6,3,-1.43602833,9,1,-5.311157146
766,0,3,0.536432156,9,1,NA
766,1,2,-1.445883028,9,1,NA
766,2,3,-1.503111831,9,1,NA
766,3,3,-1.446515856,9,1,NA
766,4,3,-1.509204032,9,0,NA
766,5,2,0.590066131,9,1,NA
766,6,1,-1.609346449,9,1,-3.781210919
767,0,3,0.691127546,8,1,NA
767,1,2,-1.530638061,8,1,NA
767,2,2,-1.52321137,8,1,NA
767,3,2,-1.531504206,8,1,NA
767,4,3,-1.557372344,8,1,NA
767,5,2,-1.441482498,8,1,NA
767,6,2,-1.572353042,8,1,-4.532058337
768,0,2,0.605600207,10,1,NA
768,1,3,-1.623120026,10,1,NA
768,2,2,-1.341687445,10,1,NA
768,3,3,-1.425107075,10,1,NA
768,4,2,-1.285407219,10,1,NA
768,5,2,-1.424514229,10,1,NA
768,6,2,-1.490767576,10,1,-4.570952412
769,0,2,0.428678081,10,1,NA
769,1,3,-1.571576335,10,1,NA
769,2,3,-1.569485183,10,1,NA
769,3,2,-1.464995564,10,0,NA
769,4,3,0.359404016,10,1,NA
769,5,3,-1.546180181,10,0,NA
769,6,2,0.50234503,10,1,-4.5989632
770,0,1,0.529714432,7,1,NA
770,1,1,-1.338339722,7,1,NA
770,2,2,-1.378633254,7,1,NA
770,3,3,-1.37508376,7,1,NA
770,4,2,-1.553587474,7,1,NA
770,5,2,-1.540393853,7,1,NA
770,6,2,-1.312671633,7,1,-4.504336755
771,0,3,0.409702466,9,1,NA
771,1,3,-1.508092838,9,1,NA
771,2,3,-1.633003657,9,1,NA
771,3,2,-1.463615435,9,1,NA
771,4,3,-1.487085993,9,1,NA
771,5,2,-1.437105659,9,1,NA
771,6,2,-1.60586199,9,1,-4.486671497
772,0,1,0.600049947,10,1,NA
772,1,3,-1.640423473,10,1,NA
772,2,1,-1.537159111,10,1,NA
772,3,2,-1.537527765,10,1,NA
772,4,2,-1.702366342,10,0,NA
772,5,3,0.541054257,10,1,NA
772,6,2,-1.591863716,10,1,-4.717664328
773,0,2,0.512488498,7,1,NA
773,1,3,-1.464774599,7,0,NA
773,2,3,0.305632721,7,1,NA
773,3,2,-1.588137658,7,1,NA
773,4,3,-1.474821947,7,1,NA
773,5,1,-1.440944209,7,1,NA
773,6,3,-1.520963561,7,0,-3.431499666
774,0,1,0.432822331,9,1,NA
774,1,3,-1.436891725,9,1,NA
774,2,1,-1.393334089,9,0,NA
774,3,2,0.402201725,9,1,NA
774,4,3,-1.410319758,9,1,NA
774,5,2,-1.528279015,9,0,NA
774,6,2,0.454881567,9,0,-2.595390237
775,0,1,0.370868147,5,0,NA
775,1,1,0.408736747,5,0,NA
775,2,2,0.584341894,5,0,NA
775,3,3,0.575309944,5,0,NA
775,4,3,0.482685338,5,1,NA
775,5,2,-1.38429216,5,1,NA
775,6,2,-1.554271891,5,1,-4.50544783
776,0,3,0.462858312,6,1,NA
776,1,2,-1.611352438,6,1,NA
776,2,2,-1.249416409,6,0,NA
776,3,1,0.581092644,6,1,NA
776,4,3,-1.521649523,6,1,NA
776,5,2,-1.391825373,6,1,NA
776,6,3,-1.565338197,6,1,-5.28425262
777,0,1,0.474748277,9,0,NA
777,1,1,0.638190797,9,1,NA
777,2,3,-1.555270189,9,1,NA
777,3,2,-1.565138498,9,1,NA
777,4,2,-1.479204004,9,1,NA
777,5,2,-1.680990733,9,1,NA
777,6,2,-1.471115147,9,1,-4.872171869
778,0,1,0.683526358,7,1,NA
778,1,3,-1.605701614,7,1,NA
778,2,2,-1.444129119,7,0,NA
778,3,3,0.4774255,7,1,NA
778,4,2,-1.539555686,7,1,NA
778,5,2,-1.441043372,7,1,NA
778,6,3,-1.538866649,7,1,-5.455388507
779,0,2,0.457410212,9,0,NA
779,1,2,0.419389108,9,1,NA
779,2,3,-1.525802604,9,0,NA
779,3,2,0.544680518,9,1,NA
779,4,2,-1.460556063,9,1,NA
779,5,3,-1.541071283,9,0,NA
779,6,1,0.510839359,9,0,-1.868554441
780,0,1,0.536284436,10,1,NA
780,1,3,-1.5658057,10,1,NA
780,2,2,-1.445153837,10,1,NA
780,3,2,-1.308058467,10,1,NA
780,4,2,-1.402486244,10,1,NA
780,5,2,-1.555442167,10,1,NA
780,6,2,-1.391414456,10,1,-4.580010359
781,0,3,0.547045118,7,1,NA
781,1,3,-1.47927462,7,1,NA
781,2,2,-1.515547105,7,1,NA
781,3,2,-1.461322457,7,1,NA
781,4,1,-1.52630525,7,1,NA
781,5,3,-1.548125184,7,0,NA
781,6,1,0.520748571,7,1,-3.755865312
782,0,1,0.43504376,5,0,NA
782,1,1,0.484136821,5,0,NA
782,2,3,0.254504656,5,0,NA
782,3,3,0.407921416,5,1,NA
782,4,2,-1.505160576,5,1,NA
782,5,2,-1.683219978,5,0,NA
782,6,2,0.430710304,5,0,-2.661800845
783,0,3,0.575380862,6,1,NA
783,1,3,-1.516221213,6,0,NA
783,2,2,0.284180193,6,1,NA
783,3,3,-1.358224317,6,1,NA
783,4,3,-1.589037128,6,0,NA
783,5,2,0.354529012,6,1,NA
783,6,3,-1.569425666,6,1,-5.506950392
784,0,2,0.575506658,8,0,NA
784,1,1,0.319812086,8,1,NA
784,2,2,-1.46942784,8,1,NA
784,3,3,-1.569748129,8,1,NA
784,4,2,-1.386721648,8,1,NA
784,5,2,-1.488269306,8,1,NA
784,6,2,-1.35186518,8,1,-4.704345874
785,0,3,0.432787686,9,1,NA
785,1,2,-1.554993316,9,1,NA
785,2,2,-1.381181886,9,1,NA
785,3,2,-1.43793863,9,1,NA
785,4,3,-1.676268145,9,1,NA
785,5,2,-1.570907777,9,1,NA
785,6,3,-1.243109897,9,1,-5.448677797
786,0,3,0.515039482,10,1,NA
786,1,3,-1.506605314,10,1,NA
786,2,2,-1.626239372,10,1,NA
786,3,2,-1.470417262,10,1,NA
786,4,2,-1.591012786,10,0,NA
786,5,3,0.449094833,10,1,NA
786,6,3,-1.400693915,10,1,-5.508405621
787,0,1,0.655028795,8,1,NA
787,1,2,-1.425942828,8,1,NA
787,2,2,-1.383343654,8,1,NA
787,3,1,-1.588641209,8,1,NA
787,4,3,-1.402990268,8,1,NA
787,5,2,-1.70727558,8,1,NA
787,6,2,-1.467438743,8,1,-4.655893423
788,0,3,0.447167564,7,1,NA
788,1,3,-1.563426314,7,1,NA
788,2,2,-1.46394129,7,1,NA
788,3,2,-1.550638294,7,1,NA
788,4,2,-1.407026363,7,1,NA
788,5,3,-1.569200915,7,1,NA
788,6,3,-1.652978778,7,1,-5.389383124
789,0,1,0.373363696,8,1,NA
789,1,3,-1.390541568,8,1,NA
789,2,3,-1.418155163,8,1,NA
789,3,2,-1.529547337,8,1,NA
789,4,1,-1.216331052,8,0,NA
789,5,3,0.479185181,8,1,NA
789,6,3,-1.456446302,8,1,-5.473069234
790,0,3,0.356662984,9,1,NA
790,1,3,-1.540251986,9,0,NA
790,2,1,0.515466416,9,1,NA
790,3,3,-1.372957287,9,1,NA
790,4,2,-1.650273077,9,1,NA
790,5,3,-1.523034575,9,1,NA
790,6,2,-1.440898972,9,1,-4.541437862
791,0,3,0.646565638,8,1,NA
791,1,3,-1.419180451,8,1,NA
791,2,2,-1.670494019,8,1,NA
791,3,3,-1.562963758,8,1,NA
791,4,3,-1.560495995,8,1,NA
791,5,2,-1.48269128,8,1,NA
791,6,2,-1.514098218,8,1,-4.801569357
792,0,2,0.581262887,5,1,NA
792,1,3,-1.591642484,5,1,NA
792,2,3,-1.473205317,5,1,NA
792,3,2,-1.734701078,5,1,NA
792,4,3,-1.595540374,5,1,NA
792,5,2,-1.5159184,5,1,NA
792,6,2,-1.495719358,5,1,-4.374915202
793,0,3,0.627828964,10,1,NA
793,1,1,-1.498004653,10,1,NA
793,2,2,-1.491695282,10,1,NA
793,3,1,-1.549246905,10,1,NA
793,4,3,-1.547823451,10,1,NA
793,5,3,-1.385145113,10,1,NA
793,6,1,-1.306753767,10,0,-1.811539312
794,0,2,0.570369598,6,1,NA
794,1,1,-1.415875111,6,0,NA
794,2,3,0.594596915,6,0,NA
794,3,3,0.439679904,6,1,NA
794,4,2,-1.419472656,6,1,NA
794,5,2,-1.372191505,6,1,NA
794,6,3,-1.448070616,6,1,-5.369848589
795,0,3,0.430101803,6,1,NA
795,1,1,-1.450451289,6,0,NA
795,2,2,0.660346392,6,1,NA
795,3,1,-1.407664589,6,1,NA
795,4,2,-1.665060771,6,1,NA
795,5,3,-1.462273847,6,1,NA
795,6,1,-1.650567963,6,1,-3.652811454
796,0,1,0.460222209,6,1,NA
796,1,2,-1.499949737,6,0,NA
796,2,2,0.417906293,6,1,NA
796,3,3,-1.565637475,6,1,NA
796,4,3,-1.491246444,6,1,NA
796,5,2,-1.652774021,6,1,NA
796,6,2,-1.541354226,6,1,-4.633417529
797,0,3,0.461988404,10,1,NA
797,1,2,-1.336643401,10,1,NA
797,2,3,-1.30136545,10,1,NA
797,3,3,-1.533799291,10,1,NA
797,4,3,-1.48121627,10,1,NA
797,5,2,-1.648585596,10,1,NA
797,6,1,-1.486050445,10,0,-1.840268652
798,0,3,0.634148881,8,1,NA
798,1,3,-1.402332294,8,1,NA
798,2,2,-1.364953472,8,0,NA
798,3,1,0.520242651,8,1,NA
798,4,3,-1.607077662,8,1,NA
798,5,3,-1.420191283,8,0,NA
798,6,2,0.678021356,8,0,-2.387845552
799,0,1,0.471033253,7,1,NA
799,1,3,-1.397337172,7,1,NA
799,2,1,-1.449099419,7,0,NA
799,3,1,0.612330145,7,0,NA
799,4,1,0.340975037,7,1,NA
799,5,1,-1.317932378,7,1,NA
799,6,2,-1.391081119,7,1,-4.557402355
800,0,3,0.415841306,9,1,NA
800,1,3,-1.660914846,9,1,NA
800,2,3,-1.435604713,9,1,NA
800,3,2,-1.427337048,9,1,NA
800,4,2,-1.501339966,9,1,NA
800,5,3,-1.457230373,9,1,NA
800,6,2,-1.32492151,9,0,-2.502181081
801,0,1,0.62734729,8,1,NA
801,1,3,-1.565120929,8,1,NA
801,2,3,-1.344746806,8,1,NA
801,3,2,-1.556759407,8,1,NA
801,4,1,-1.617565968,8,0,NA
801,5,2,0.41202941,8,1,NA
801,6,2,-1.497030944,8,1,-4.745586063
802,0,3,0.386410385,7,1,NA
802,1,3,-1.45005315,7,1,NA
802,2,3,-1.565079629,7,1,NA
802,3,3,-1.655688141,7,1,NA
802,4,2,-1.248893183,7,1,NA
802,5,2,-1.529870413,7,1,NA
802,6,3,-1.356102655,7,1,-5.465144306
803,0,3,0.352748074,8,0,NA
803,1,3,0.461561215,8,1,NA
803,2,3,-1.24398481,8,1,NA
803,3,3,-1.366915696,8,1,NA
803,4,2,-1.324442138,8,1,NA
803,5,2,-1.405349393,8,1,NA
803,6,3,-1.372935659,8,1,-5.46050717
804,0,2,0.357573809,10,0,NA
804,1,2,0.604204161,10,1,NA
804,2,1,-1.747819224,10,0,NA
804,3,1,0.487632264,10,1,NA
804,4,2,-1.54759418,10,1,NA
804,5,2,-1.432312866,10,1,NA
804,6,2,-1.277772932,10,1,-4.496996819
805,0,1,0.512044131,8,1,NA
805,1,3,-1.593348973,8,0,NA
805,2,1,0.632170126,8,1,NA
805,3,3,-1.50596785,8,0,NA
805,4,2,0.542110544,8,1,NA
805,5,1,-1.550075612,8,0,NA
805,6,2,0.307063933,8,0,-2.507889691
806,0,2,0.321022315,7,1,NA
806,1,2,-1.409643662,7,0,NA
806,2,2,0.39222023,7,1,NA
806,3,2,-1.447577026,7,0,NA
806,4,3,0.448771203,7,0,NA
806,5,2,0.552634753,7,0,NA
806,6,3,0.415849067,7,1,-5.438922495
807,0,1,0.402093189,6,1,NA
807,1,3,-1.310119929,6,1,NA
807,2,1,-1.510231189,6,0,NA
807,3,2,0.553628995,6,0,NA
807,4,1,0.417060482,6,1,NA
807,5,1,-1.391432077,6,1,NA
807,6,2,-1.316297176,6,0,-2.642507848
808,0,1,0.528516619,5,1,NA
808,1,2,-1.399124656,5,1,NA
808,2,3,-1.466961222,5,1,NA
808,3,2,-1.530908286,5,1,NA
808,4,2,-1.428399581,5,0,NA
808,5,2,0.541000744,5,0,NA
808,6,2,0.509862863,5,1,-4.65363095
809,0,1,0.506250188,9,1,NA
809,1,3,-1.584718818,9,1,NA
809,2,3,-1.58656449,9,1,NA
809,3,2,-1.46141203,9,1,NA
809,4,3,-1.466467249,9,1,NA
809,5,3,-1.570214109,9,1,NA
809,6,2,-1.523073925,9,1,-4.516335992
810,0,3,0.526755039,6,1,NA
810,1,3,-1.522450904,6,1,NA
810,2,2,-1.315342007,6,1,NA
810,3,3,-1.468724199,6,1,NA
810,4,1,-1.680125295,6,0,NA
810,5,2,0.40228704,6,1,NA
810,6,1,-1.593900225,6,1,-3.777206776
811,0,1,0.459026122,8,1,NA
811,1,1,-1.478181542,8,1,NA
811,2,1,-1.612949644,8,0,NA
811,3,1,0.461173227,8,1,NA
811,4,2,-1.41977947,8,0,NA
811,5,1,0.37421677,8,1,NA
811,6,3,-1.415491846,8,1,-5.307263931
812,0,3,0.478369405,6,1,NA
812,1,1,-1.418677039,6,1,NA
812,2,3,-1.63698004,6,1,NA
812,3,2,-1.316738193,6,1,NA
812,4,2,-1.654530106,6,1,NA
812,5,2,-1.343369348,6,1,NA
812,6,1,-1.603568924,6,1,-3.788440952
813,0,2,0.643140176,5,0,NA
813,1,1,0.540288087,5,1,NA
813,2,3,-1.407682586,5,1,NA
813,3,3,-1.542680281,5,1,NA
813,4,2,-1.466021947,5,1,NA
813,5,3,-1.52166181,5,1,NA
813,6,2,-1.634436404,5,0,-2.629135589
814,0,3,0.457633799,10,1,NA
814,1,3,-1.609733796,10,1,NA
814,2,1,-1.262500124,10,0,NA
814,3,1,0.693061787,10,1,NA
814,4,3,-1.484029039,10,1,NA
814,5,2,-1.370744132,10,1,NA
814,6,3,-1.316487901,10,1,-5.134814121
815,0,1,0.362966251,5,1,NA
815,1,2,-1.431400342,5,1,NA
815,2,3,-1.43935461,5,1,NA
815,3,2,-1.410290729,5,1,NA
815,4,3,-1.490888239,5,1,NA
815,5,3,-1.605757689,5,1,NA
815,6,2,-1.714263368,5,1,-4.752577246
816,0,2,0.577108804,10,0,NA
816,1,1,0.410036563,10,1,NA
816,2,1,-1.592954265,10,0,NA
816,3,1,0.408219645,10,1,NA
816,4,2,-1.580092183,10,1,NA
816,5,2,-1.443051143,10,1,NA
816,6,3,-1.393786369,10,1,-5.403777166
817,0,3,0.363820893,7,1,NA
817,1,3,-1.519115471,7,1,NA
817,2,2,-1.576920483,7,1,NA
817,3,2,-1.507736213,7,1,NA
817,4,2,-1.530153591,7,1,NA
817,5,2,-1.812938896,7,1,NA
817,6,3,-1.496261174,7,1,-5.453191316
818,0,1,0.52365948,9,1,NA
818,1,3,-1.493275445,9,1,NA
818,2,2,-1.638578502,9,1,NA
818,3,2,-1.559007147,9,1,NA
818,4,2,-1.400655854,9,1,NA
818,5,3,-1.492556988,9,1,NA
818,6,3,-1.492544475,9,1,-5.1799736
819,0,3,0.473237696,10,1,NA
819,1,2,-1.530675584,10,0,NA
819,2,2,0.792432321,10,1,NA
819,3,1,-1.524364025,10,1,NA
819,4,2,-1.410328074,10,0,NA
819,5,2,0.362427885,10,1,NA
819,6,2,-1.542412156,10,0,-2.876774898
820,0,3,0.513991181,10,1,NA
820,1,3,-1.535248434,10,1,NA
820,2,2,-1.314364833,10,1,NA
820,3,3,-1.581217424,10,1,NA
820,4,3,-1.48570703,10,1,NA
820,5,2,-1.571014654,10,1,NA
820,6,2,-1.40748527,10,1,-4.44271958
821,0,2,0.517334422,8,0,NA
821,1,2,0.646640918,8,1,NA
821,2,3,-1.464557958,8,1,NA
821,3,2,-1.481441303,8,1,NA
821,4,2,-1.684348685,8,1,NA
821,5,3,-1.430224818,8,1,NA
821,6,1,-1.437388336,8,1,-3.786474975
822,0,3,0.601050379,6,1,NA
822,1,3,-1.45773727,6,1,NA
822,2,3,-1.449247283,6,1,NA
822,3,2,-1.396963605,6,0,NA
822,4,2,0.370934273,6,1,NA
822,5,3,-1.40496539,6,0,NA
822,6,2,0.413344334,6,1,-4.578874928
823,0,1,0.418658751,7,0,NA
823,1,3,0.323724777,7,1,NA
823,2,2,-1.428411436,7,1,NA
823,3,3,-1.640622203,7,1,NA
823,4,3,-1.572765568,7,1,NA
823,5,2,-1.328859919,7,1,NA
823,6,3,-1.472612726,7,1,-5.40538184
824,0,2,0.424342915,6,1,NA
824,1,2,-1.441471352,6,0,NA
824,2,2,0.574226835,6,1,NA
824,3,3,-1.395808777,6,1,NA
824,4,2,-1.428226547,6,1,NA
824,5,2,-1.430374806,6,1,NA
824,6,3,-1.446562159,6,1,-5.377700296
825,0,2,0.395126887,8,1,NA
825,1,3,-1.432790947,8,1,NA
825,2,2,-1.490390383,8,0,NA
825,3,2,0.573094306,8,1,NA
825,4,2,-1.522222063,8,1,NA
825,5,2,-1.498369925,8,1,NA
825,6,3,-1.487579703,8,0,-3.422406552
826,0,1,0.422706438,5,0,NA
826,1,2,0.601395462,5,0,NA
826,2,3,0.223554219,5,1,NA
826,3,3,-1.549234658,5,1,NA
826,4,3,-1.516197954,5,0,NA
826,5,3,0.399696283,5,1,NA
826,6,3,-1.520658358,5,1,-5.272845782
827,0,1,0.535194897,10,1,NA
827,1,2,-1.529720885,10,1,NA
827,2,2,-1.31138072,10,1,NA
827,3,2,-1.367118511,10,0,NA
827,4,2,0.490606153,10,1,NA
827,5,3,-1.395054304,10,1,NA
827,6,3,-1.43048473,10,1,-5.444416797
828,0,1,0.468462762,8,1,NA
828,1,1,-1.62451223,8,1,NA
828,2,3,-1.449939067,8,1,NA
828,3,3,-1.44178529,8,1,NA
828,4,2,-1.589345942,8,1,NA
828,5,3,-1.587251126,8,1,NA
828,6,2,-1.742787397,8,1,-4.558214957
829,0,3,0.259378922,6,1,NA
829,1,1,-1.577522381,6,1,NA
829,2,2,-1.401145566,6,1,NA
829,3,2,-1.518089526,6,1,NA
829,4,2,-1.686625947,6,1,NA
829,5,3,-1.515194301,6,1,NA
829,6,2,-1.651209377,6,1,-4.717721381
830,0,1,0.515119213,5,1,NA
830,1,3,-1.631651151,5,1,NA
830,2,3,-1.54575185,5,1,NA
830,3,2,-1.416295603,5,0,NA
830,4,1,0.611347141,5,0,NA
830,5,1,0.428723429,5,1,NA
830,6,3,-1.51625271,5,1,-5.523494664
831,0,2,0.651896452,10,0,NA
831,1,3,0.526498072,10,1,NA
831,2,3,-1.554731924,10,1,NA
831,3,2,-1.535147983,10,1,NA
831,4,3,-1.539039582,10,1,NA
831,5,3,-1.604521482,10,1,NA
831,6,2,-1.47546082,10,1,-4.701963008
832,0,1,0.714773611,5,1,NA
832,1,3,-1.433043136,5,0,NA
832,2,2,0.596362069,5,1,NA
832,3,2,-1.703619591,5,1,NA
832,4,2,-1.594595712,5,1,NA
832,5,3,-1.627780412,5,1,NA
832,6,2,-1.462906551,5,1,-4.548014386
833,0,1,0.4771198,5,1,NA
833,1,2,-1.499397669,5,0,NA
833,2,3,0.516473692,5,1,NA
833,3,3,-1.537061212,5,1,NA
833,4,2,-1.382439159,5,1,NA
833,5,2,-1.55483777,5,1,NA
833,6,2,-1.546919021,5,1,-4.813975294
834,0,2,0.414891213,10,0,NA
834,1,3,0.450003196,10,1,NA
834,2,2,-1.3616786,10,1,NA
834,3,3,-1.538188033,10,1,NA
834,4,2,-1.605581854,10,0,NA
834,5,2,0.507524219,10,1,NA
834,6,3,-1.537929439,10,0,-3.398582408
835,0,3,0.549246122,9,1,NA
